,names,scores,logfoldchanges,pvals,pvals_adj
70,Damm,7.5928736,3.7838306,3.128881530778268e-14,3.036922939446858e-12
71,CG44250,7.57259,3.0532134,3.6585562793328454e-14,3.508246918940978e-12
72,CG13917,7.5504627,2.706273,4.3371496836497474e-14,4.109449325258136e-12
73,Myo28B1,7.534416,3.116774,4.905239912915387e-14,4.593035819634537e-12
74,CG44008,7.46772,2.5076678,8.159607001963308e-14,7.464633578002985e-12
75,CG8907,7.4625025,3.276828,8.489454377727148e-14,7.67813265821936e-12
76,pst,7.372306,2.1908004,1.6770191750918708e-13,1.499707372422045e-11
77,CG5346,7.364106,2.5015695,1.7833794041797334e-13,1.5771018530962773e-11
78,CG3987,7.3473144,5.622255,2.0222896691681615e-13,1.7495003779249343e-11
79,l(2)03659,7.3392715,3.881086,2.1475950858195746e-13,1.8379257298965585e-11
80,CG3036,7.2715945,3.1782274,3.5526824608034e-13,2.976399969003607e-11
81,hiw,7.243818,2.2914593,4.36227570335206e-13,3.5793146724720665e-11
82,CG31324,7.1979938,2.6548758,6.110499741918749e-13,4.962598718972584e-11
83,kst,7.1604085,1.9140308,8.043703267327783e-13,6.466649929763822e-11
84,Lpin,7.158839,2.3438218,8.136309375443578e-13,6.475688631915544e-11
85,bmm,7.121215,3.9582186,1.0697997559964817e-12,8.347584566643135e-11
86,Mur29B,7.0784903,2.813625,1.4573361724415638e-12,1.1152825573521546e-10
87,dl,7.073664,1.7769178,1.5089499976272792e-12,1.1437840982014776e-10
88,pyr,7.049928,2.5558584,1.7900985026762994e-12,1.344093771962327e-10
89,ABCD,7.0405126,1.7970998,1.915340105372636e-12,1.424690831650543e-10
90,CG9568,6.944941,2.7564216,3.7861850577129645e-12,2.7646098049850905e-10
91,CG17834,6.9362707,2.0223272,4.025863472589363e-12,2.9128952162126125e-10
92,CG32687,6.90716,3.6911316,4.9445334407865175e-12,3.5453641130828735e-10
93,l(1)G0469,6.8697705,2.1375434,6.430520666621446e-12,4.569688748717865e-10
94,bab1,6.848899,1.9832265,7.442066461588364e-12,5.24171743077715e-10
95,AANAT1,6.8423862,2.9850545,7.78848611501998e-12,5.437593069249475e-10
96,CG5506,6.817944,5.2724075,9.235268996726456e-12,6.391609212603988e-10
97,elB,6.785616,2.0753002,1.1559228067282291e-11,7.863238990384594e-10
98,vib,6.7737284,1.6551665,1.255052308342244e-11,8.465221459403322e-10
99,Cyp4ac3,6.665367,5.812591,2.640049784192086e-11,1.7365418373871745e-09
100,spir,6.6131086,1.7857876,3.7633218126603166e-11,2.4155063150776986e-09
101,CG5910,6.56446,4.356815,5.222186040392653e-11,3.3250702956388102e-09
102,CG42336,6.461159,4.0700736,1.0390385632982586e-10,6.46070931663347e-09
103,Hnf4,6.4026237,1.8302759,1.5272926356293432e-10,9.139640666897702e-09
104,Ndae1,6.365784,2.1594484,1.9429473019418588e-10,1.1540236997130787e-08
105,CG32795,6.3488746,1.8602716,2.168957814461786e-10,1.2693187680368643e-08
106,Clic,6.3237653,1.5386189,2.5526506352424845e-10,1.482959591671163e-08
107,Syx1A,6.311407,1.4560927,2.7650978769485955e-10,1.5947401451183964e-08
108,tou,6.2968516,1.4831406,3.037517086746912e-10,1.7392516901740053e-08
109,Pdk,6.2794323,1.9242319,3.3981169366948566e-10,1.918128560223714e-08
110,CG32017,6.2377276,1.8565608,4.4397293814802836e-10,2.4369521480828677e-08
111,mthl15,6.230744,4.64994,4.642248407808227e-10,2.5306613066949096e-08
112,cora,6.21815,1.8986874,5.030494955521622e-10,2.723653697346707e-08
113,CG15211,6.2017117,4.4767866,5.585231772196212e-10,3.003571599656058e-08
114,Cyp6v1,6.195042,1.7449569,5.826944811561952e-10,3.1125270976658776e-08
115,Acox57D-d,6.1859794,3.7931628,6.171810719483533e-10,3.2636114874465444e-08
116,pes,6.185469,1.4919546,6.191799655791284e-10,3.2636114874465444e-08
117,Agpat4,6.152749,4.413807,7.61512873817327e-10,3.987421685994806e-08
118,cdi,6.1064935,1.8571264,1.0184390204764137e-09,5.162902015268647e-08
119,CG11658,6.0592175,1.9329342,1.3678525600336468e-09,6.847005361828802e-08
120,CG9380,6.0545096,1.6545843,1.4084604687294797e-09,7.006210544136206e-08
121,NK7.1,6.0483108,1.6168786,1.4637235858873242e-09,7.19121976547976e-08
122,Vha100-5,5.9967194,1.9404422,2.0134342963040407e-09,9.653568412219192e-08
123,ome,5.959095,1.7747905,2.5363853016517216e-09,1.208807821308147e-07
124,CG42709,5.9478745,2.758953,2.7164684565797992e-09,1.28692693130468e-07
125,egh,5.9174294,1.4290085,3.270116502614214e-09,1.514994557778631e-07
126,slif,5.9172335,2.078924,3.274017639627146e-09,1.514994557778631e-07
127,CG8671,5.899304,1.4281286,3.650380681301433e-09,1.6793861180623182e-07
128,FASN1,5.892007,2.676386,3.81533722589073e-09,1.7451878724634664e-07
129,mex1,5.866505,5.1325326,4.450761424272883e-09,2.024206295759307e-07
130,rogdi,5.833628,2.1024244,5.4234952730276295e-09,2.411485970839492e-07
131,bgm,5.804635,4.3869357,6.45064160853315e-09,2.820915195731612e-07
132,CG8034,5.7658334,1.9001169,8.125526069039244e-09,3.458345560614082e-07
133,CG4080,5.7646956,1.5747702,8.180529533294506e-09,3.4632358806112215e-07
134,bab2,5.75834,2.3082104,8.494513869459704e-09,3.57713417391692e-07
135,Dcp-1,5.7542596,4.442756,8.702226525449396e-09,3.645316890318513e-07
136,CG13315,5.7348785,1.5885727,9.758217734179977e-09,4.0450861951217936e-07
137,CG6041,5.717616,4.4046974,1.080288240670841e-08,4.431966034793414e-07
138,Prosap,5.6983137,1.5416789,1.209983690934501e-08,4.913398059259028e-07
139,CG32137,5.696587,1.5485619,1.2222932283108684e-08,4.938188733058985e-07
140,Pak,5.6880345,1.4061985,1.2850985955177094e-08,5.165706930164368e-07
141,CG2201,5.676343,1.4788196,1.3760466373304412e-08,5.503495068599489e-07
142,Rala,5.6390324,1.3775884,1.7100822862367686e-08,6.70470192914209e-07
143,CG4301,5.61,1.4437202,2.0232645271401085e-08,7.893707044856923e-07
144,CG5958,5.486809,4.6057186,4.0926008508090915e-08,1.5437445578952396e-06
145,shot,5.4763727,1.4520522,4.341329260178498e-08,1.6298414897056918e-06
146,Gagr,5.423212,5.1579523,5.8537499314039914e-08,2.1081446019929578e-06
147,CG15210,5.393277,3.1618404,6.918408076987594e-08,2.4692201742037785e-06
148,ACXD,5.386294,3.3736117,7.192536884935419e-08,2.555598261928616e-06
149,Ptpmeg,5.3449817,1.4723625,9.042630883896224e-08,3.1565920703916687e-06
150,GC1,5.319245,3.3270242,1.0419895176368272e-07,3.5901275198577955e-06
151,CG12991,5.2656918,1.393683,1.3966254294442448e-07,4.670479744935607e-06
152,eIF4EHP,5.213394,1.2875688,1.854164038930411e-07,6.123357504500888e-06
153,CG16898,5.1858134,2.5495627,2.1507416523839597e-07,7.044342720709439e-06
154,MtnE,5.1452856,4.277944,2.671140190340387e-07,8.607127439238518e-06
155,Lmpt,5.130534,1.1816329,2.8892125333275934e-07,9.198097021101726e-06
156,veil,5.129004,2.304605,2.9127917416880575e-07,9.236218913185357e-06
157,Nazo,5.1159396,4.049387,3.1218326963113106e-07,9.859788265849888e-06
158,GEFmeso,5.074235,1.354129,3.890584789088002e-07,1.2002001680756359e-05
159,Act5C,5.0483017,1.1209164,4.457546405768803e-07,1.359295472931567e-05
160,luna,5.0390034,1.279721,4.6796176823560594e-07,1.4215678295370944e-05
161,CG15422,5.0033407,3.5779378,5.634520020019037e-07,1.6986797287625575e-05
162,CG1698,4.9914923,1.3855201,5.991452685942616e-07,1.7927057115570407e-05
163,CG3734,4.9859605,5.6090336,6.165471001621158e-07,1.8378645581237e-05
164,chas,4.980978,1.9589826,6.326372915753383e-07,1.878791120764223e-05
165,RapGAP1,4.9578304,1.078837,7.128468948891711e-07,2.1013142357121896e-05
166,CG17841,4.9452367,1.3682485,7.605136861645907e-07,2.233552925529143e-05
167,CG10650,4.9372334,1.7138542,7.923867739409098e-07,2.3186052697778315e-05
168,Map205,4.9100056,1.5956433,9.107380307134746e-07,2.6358414496176525e-05
169,Fim,4.8869367,1.3231821,1.0241705999446518e-06,2.9321488507048502e-05
170,Myo31DF,4.8720675,1.9488024,1.104365343166725e-06,3.127987105432016e-05
171,wake,4.8525686,1.3039906,1.2187265858304125e-06,3.415438343881779e-05
172,Takl1,4.840877,3.1175148,1.2926730868361006e-06,3.609959683553868e-05
173,Baldspot,4.838131,1.2256012,1.3106589194126043e-06,3.6346809545661735e-05
174,KCNQ,4.8249483,1.2300385,1.4003944254570966e-06,3.870048344518414e-05
175,Tsp2A,4.8138847,1.4160224,1.4802414988175865e-06,4.076554356086218e-05
176,lectin-37Db,4.809216,4.4231067,1.515233377826733e-06,4.158531880732058e-05
177,Cln3,4.7840676,1.1849054,1.717827322443621e-06,4.6504039657580877e-05
178,CG42249,4.7803016,1.6517494,1.7503259455251441e-06,4.7063662839306154e-05
179,Atf3,4.772494,1.1904161,1.8195850030370003e-06,4.85975739569513e-05
180,lncRNA:CR32773,4.7453446,1.3237661,2.081514368743742e-06,5.503911249445662e-05
181,Decay,4.7197256,1.2721945,2.3616288744143523e-06,6.142550395903211e-05
182,CR46407,4.6939497,5.2544293,2.679800331402206e-06,6.924847674555247e-05
183,Rcd2,4.687594,1.3514215,2.7643587857947084e-06,7.120236756032389e-05
184,CG42748,4.6580515,1.0766504,3.192164043188266e-06,8.040010639156776e-05
185,CG16700,4.6378465,2.3881533,3.5205809009182027e-06,8.756344809502493e-05
186,CG15152,4.5814295,1.8841525,4.6180830331491045e-06,0.00011070880379769192
187,CG13255,4.5788403,2.415143,4.675614046579155e-06,0.00011173065081613624
188,LPCAT,4.578252,1.47683,4.688784693125958e-06,0.00011173065081613624
189,Lfg,4.575741,1.561155,4.745379805238233e-06,0.00011274172498474954
190,capu,4.5673842,1.1636728,4.938485933797406e-06,0.00011698038555682606
191,CG43313,4.5580072,1.2834288,5.164121497870305e-06,0.00012196214540519215
192,CG5157,4.5477285,4.519935,5.4228061042472575e-06,0.00012694151112854093
193,chic,4.5438833,1.0372231,5.522717618268484e-06,0.00012852429685321305
194,mthl10,4.5276017,3.3287969,5.965684504403336e-06,0.0001372279854640062
195,CG9663,4.525758,1.9044138,6.017943717815083e-06,0.00013803116440948198
196,p53,4.5137134,2.4685771,6.370228976348888e-06,0.00014554318950033433
197,CG33523,4.5090446,2.290458,6.512019663416428e-06,0.00014808332714608957
198,fz3,4.5081425,1.8977216,6.539770569391008e-06,0.0001482906950478149
199,cib,4.4815426,3.1187816,7.410551812043888e-06,0.00016521171392733138
200,Unc-115a,4.454236,1.063069,8.419236601319688e-06,0.00018561967897480166
201,Ugt303B1,4.4369736,3.7387893,9.123242814156493e-06,0.00019893668372019595
202,Gpat4,4.4300685,1.1504859,9.420306675391692e-06,0.00020373973051478932
203,neur,4.425871,1.1668127,9.605401026818409e-06,0.0002071799099524328
204,Tina-1,4.3859315,1.5291644,1.1549039634578233e-05,0.00024381646273636116
205,CG12963,4.337832,1.1309564,1.4389506610766295e-05,0.00029824500811221076
206,Itgbn,4.2953033,1.2251564,1.7445451890758872e-05,0.0003551108736535802
207,Bsg,4.2941656,0.9107802,1.7535146026016163e-05,0.0003560260898496496
208,Tsp29Fa,4.2798457,1.8291708,1.870229365757763e-05,0.0003758877657087383
209,CG31523,4.278669,1.2662219,1.8801446107682098e-05,0.0003760479478063
210,CG31233,4.2786293,2.1856298,1.880475979732471e-05,0.0003760479478063
211,CG33116,4.272666,1.9181945,1.9314961166477553e-05,0.00038528264642605226
212,GstE5,4.2218986,1.4211905,2.422530906719432e-05,0.00047607218485382617
213,dally,4.220447,1.12931,2.4381839552014727e-05,0.0004779681305282887
214,CG7220,4.2138557,0.959086,2.5104755241612185e-05,0.0004887847221747953
215,elm,4.2072253,2.018213,2.5852516909814878e-05,0.0004994179176825645
216,CG5096,4.2026744,1.7722687,2.637798200340531e-05,0.0005071071467756108
217,Ubi-p5E,4.1976132,1.1382244,2.6974259967962687e-05,0.0005148396524820504
218,Ubi-p63E,4.1953773,1.3013828,2.7241794799968603e-05,0.0005187020210836127
219,Psc,4.1872168,1.6781855,2.8239622388304172e-05,0.000533869725863451
220,TyrR,4.1696796,0.9580542,3.050282581382655e-05,0.0005712282132994012
221,lncRNA:CR43650,4.1519856,2.0566318,3.296032095442434e-05,0.0006086570637500309
222,Ldsdh1,4.146375,2.777351,3.377802345076027e-05,0.0006223131681587986
223,CG10550,4.145787,4.666543,3.38649043577641e-05,0.0006224729186684629
224,CG10621,4.144335,2.147368,3.4080119010195943e-05,0.0006235486602348265
225,CG12780,4.1353116,1.2142313,3.544735587899884e-05,0.0006470768473416324
226,CG42663,4.086584,1.2235534,4.37770834149954e-05,0.0007777272475445276
227,CG31522,4.0758734,0.93983024,4.584193495683181e-05,0.0008072034520385494
228,CG42674,4.013532,1.1871675,5.981680653274879e-05,0.0010282547801169495
229,CG13784,4.003763,1.1981502,6.234273859243951e-05,0.001064776516002631
230,Mco1,3.989561,1.0866894,6.61956992891079e-05,0.001113851100723065
231,Oseg4,3.9697092,4.867678,7.196043173400014e-05,0.0011931939086893897
232,cana,3.9555852,1.176069,7.634752079984198e-05,0.001263305442922957
233,Gs2,3.9520936,1.8004467,7.747045705693061e-05,0.0012739408423886585
234,CG44251,3.9338503,3.6213937,8.359590357933092e-05,0.00136620081434886
235,Dop1R2,3.9303193,1.7415853,8.483316222924312e-05,0.0013779329350664205
236,Rab9,3.929613,1.6575962,8.508268159053324e-05,0.0013791712072893157
237,CG34288,3.9214919,4.379262,8.800244781496015e-05,0.0014178370084195705
238,Arp2,3.917647,1.0656369,8.941753376886994e-05,0.0014348269178758788
239,Pis,3.909094,1.3040394,9.264284705157406e-05,0.0014835903816568974
240,Ggt-1,3.9045823,0.9892927,9.438823622509244e-05,0.0015085059681034354
241,side-V,3.8999922,4.3513627,9.619581726822804e-05,0.0015312450192756539
242,CG8665,3.888693,2.2524877,0.00010078549479925073,0.0015947350956406294
243,Rac2,3.883122,1.0513268,0.00010312381490740221,0.0016252721640554737
244,S6k,3.8633485,0.8882399,0.00011184325239442576,0.0017419969585268779
245,puc,3.852638,0.98161817,0.00011685211188971406,0.001802375888624485
246,Ugt303A1,3.8499308,2.6691692,0.00011815117193020918,0.0018188881574323693
247,hppy,3.8446343,0.90576756,0.00012073229617408109,0.001848787750684079
248,RhoGAP18B,3.834787,0.92201406,0.0001256731859299366,0.0019015834350121015
249,CR33013,3.812071,2.7388678,0.0001378072488358077,0.0020678483805654105
250,CG11453,3.8117964,1.0877327,0.0001379604837391925,0.0020678483805654105
251,CG7402,3.8081086,1.0818434,0.00014003382101244422,0.002087133298573115
252,CG33056,3.7885704,2.2186177,0.0001515165961367752,0.0022208482295627877
253,sob,3.7843332,2.1873457,0.00015412114142557046,0.0022521547353340442
254,CG7881,3.7702096,1.3643534,0.00016311058221644067,0.0023733036999280645
255,rost,3.7608721,1.1695919,0.0001693220421135766,0.0024591863744196285
256,oys,3.7551441,1.1492274,0.0001732418333439208,0.0024990577251712415
257,Mnt,3.7390585,0.89998543,0.0001847107423405669,0.0026346107496210964
258,Ttd14,3.7336442,1.1566826,0.00018872894421650225,0.0026871085277623283
259,CG8066,3.7250524,1.5297278,0.0001952747066897102,0.0027753417688275057
260,Cam,3.7216392,0.93761545,0.00019793380943479126,0.002808119767008028
261,CG6830,3.6993546,2.4309614,0.00021614830857278285,0.0030287401195964415
262,alphaTub84B,3.6862116,1.0237255,0.0002276170307070543,0.003156104437974643
263,red,3.6843677,0.82392675,0.00022927102839628,0.003168000199663181
264,Men,3.6810722,1.0660763,0.0002322552391402078,0.0031871024970981277
265,nrm,3.6723232,4.565094,0.0002403554061506749,0.003286326792194968
266,Pino,3.6693807,0.95247364,0.0002431387177110331,0.003313597695654302
267,CG13704,3.6208496,1.0239593,0.0002936372069910838,0.003921239145036974
268,CG15739,3.6093936,4.1496925,0.00030691368396583874,0.004060753729831107
269,mys,3.6048424,0.7940928,0.0003123422567783032,0.004101630945315877
270,DIP-lambda,3.6020963,0.76585495,0.0003156614748312341,0.004118606029806216
271,hwt,3.5966036,1.4982462,0.0003223992079719318,0.004199632236086097
272,lili,3.590601,1.7574545,0.0003299164033097142,0.00429053048029741
273,CG13907,3.5833037,1.7610147,0.0003392758446380408,0.004376493431886818
274,Dhit,3.5816166,2.4467936,0.0003414746567033056,0.004397729438028494
275,eas,3.5776932,1.1886282,0.00034663983135556716,0.004442683442445989
276,Lerp,3.5732207,0.89915216,0.0003526172436271309,0.004510189135496988
277,bun,3.564511,0.8791135,0.00036453510895612096,0.004634720338948509
278,CG17597,3.5495632,2.1183796,0.00038587071156108237,0.004859406634991542
279,milt,3.510448,0.84049606,0.000447352271612419,0.00554591390928854
280,CG9812,3.5088394,3.6692703,0.0004500664782277825,0.005562234627662921
281,lncRNA:CR43314,3.50523,1.1398797,0.00045621292615058944,0.005629455316639599
282,Cip4,3.5038176,0.8055111,0.000458639310439667,0.005646890530388135
283,lncRNA:CR45102,3.4881244,0.95735735,0.00048642160386232257,0.00596522271978463
284,mub,3.4802778,0.83928436,0.0005008939992187788,0.006095742109758808
285,Mec2,3.4776886,1.8808659,0.0005057573217860363,0.006145530571137501
286,CG13321,3.4665856,0.8849073,0.000527113945041132,0.006366160680701624
287,ctp,3.4579544,0.9095988,0.0005442936903795857,0.006533987151932312
288,Gfat1,3.4490876,1.7356025,0.0005624840760075824,0.006671849122122725
289,Dif,3.4473615,1.5514926,0.00056609076711857,0.0066946752087618105
290,CG30456,3.4444973,0.8513011,0.0005721221385422511,0.006735976480262983
291,CG31087,3.437357,4.308217,0.0005874208055873516,0.006905882114726339
292,tsr,3.391062,0.9429653,0.0006962232335248199,0.00804243935504215
293,LIMK1,3.3779976,1.538275,0.0007301573808016763,0.008410018225471116
294,Argk,3.3716025,0.8490611,0.0007473221030183629,0.00857051385867889
295,CG1902,3.3656783,1.7007036,0.0007635568151455833,0.008744098837041291
296,vri,3.352653,0.86568403,0.0008004097975680346,0.009100659398348553
297,ush,3.3197365,0.8452641,0.0009010242678214994,0.010021346553580725
298,CG6287,3.3189127,2.0062783,0.0009036868349001848,0.010031301979038454
299,CG43051,3.3069074,2.940186,0.0009433207241594213,0.010413161780284097
300,PGRP-LB,3.2919989,3.6726625,0.0009947801331473963,0.010816195464098535
301,CG18480,3.2809353,1.039294,0.0010346352307636288,0.011203621498840438
302,CG4783,3.2657127,0.61676276,0.0010918893848957739,0.011727864526835984
303,AdipoR,3.2595925,1.1117686,0.001115724168992232,0.01195161327188314
304,Chs2,3.2569637,1.5247436,0.0011261078265735675,0.012014332696647485
305,shd,3.2431931,4.743493,0.00118198091445509,0.0124932086296787
306,flw,3.2322078,0.7793498,0.0012283768192139608,0.012932078180058088
307,HEATR2,3.2307563,0.96133065,0.0012346319791794614,0.012980760795626597
308,Eip74EF,3.2212617,0.71701086,0.0012762749236716634,0.013383230721347521
309,CG13102,3.2099235,2.1786506,0.0013277030182113853,0.013849525978957293
310,Picot,3.201096,-0.17560104,0.0013690587068877905,0.014206438393898208
311,tweek,3.1906993,0.94523,0.0014192888948955213,0.014632280200095146
312,cad,3.1728485,0.8519699,0.0015095134955872328,0.01538006634627371
313,CG14879,3.1712399,1.2801197,0.001517897848547231,0.015389743919219634
314,CG10960,3.1635501,1.2389206,0.0015585750371363,0.01578205944092597
315,CG1640,3.1499362,1.1691496,0.0016330606599512583,0.016411022465343518
316,Ssk,3.1448753,0.8637453,0.0016615766889120094,0.016629281608899687
317,CG31300,3.1343608,1.9352608,0.001722289399941328,0.017177570594151665
318,CG4991,3.0982273,2.3242486,0.0019468208099531065,0.018965418392186992
319,Acox57D-p,3.096187,1.407313,0.001960266048016175,0.019049764928157187
320,CG17574,3.0954418,0.5493224,0.0019651999576026703,0.01907442251531665
321,Pi3K21B,3.0933623,1.610194,0.001979023283721719,0.019185196486164634
322,kcc,3.09144,1.6745688,0.0019918826848750867,0.01928636774807885
323,qin,3.068567,2.6747825,0.002150879990331668,0.0206003054669672
324,lbk,3.0531485,0.7507156,0.002264537895030337,0.021610859839983752
325,CG11034,3.039417,1.9621437,0.002370364793573124,0.02245920641910535
326,MTF-1,3.0382009,1.1285759,0.0023799530001107896,0.022523241293557403
327,crb,3.0277648,0.5664657,0.0024636972138597714,0.023205403698354936
328,CG2841,3.0266664,0.72560334,0.0024726674662437858,0.02323490007536516
329,CG5921,3.0245478,1.4133265,0.002490051681088784,0.02334313466405846
330,unc-13,3.0224683,1.3273836,0.0025072226284144528,0.023421343778815294
331,Cds,3.0146217,1.3783787,0.0025729987518448346,0.02397950476104571
332,spidey,3.000655,2.204934,0.0026939972265124087,0.024826171639515133
333,CG2765,2.9999878,0.79671323,0.0026999032648158186,0.024842231311756186
334,CG34236,2.999164,4.761124,0.0027072152929447763,0.024880746554904708
335,drongo,2.9985754,0.74414223,0.0027124492435403767,0.024900096342950238
336,CG15279,2.9813914,-0.5490353,0.002869417236950526,0.02593575375660095
337,CG32813,2.9790766,0.67370725,0.0028911836374793942,0.026030464446491514
338,Gclc,2.9691508,0.86754376,0.002986240126523645,0.0267350789280109
339,Syb,2.939059,0.68660647,0.003292102807299384,0.029080850436510316
340,Gli,2.9349005,1.0861471,0.0033365474979161792,0.029408174458377487
341,Akap200,2.9289763,0.84735936,0.003400804182060559,0.029923391275380976
342,CG30069,2.927093,0.84079003,0.0034214649093624355,0.030023637501230015
343,asRNA:CR45133,2.9231305,2.2433403,0.003465312156977671,0.03034149555267908
344,schlank,2.898296,0.7183401,0.003751962305265046,0.03253740794343761
345,MESR3,2.8955498,0.69971555,0.0037849502567333915,0.03277956375771606
346,Atg3,2.8877423,1.4717224,0.003880175112949975,0.03346829899309555
347,tim,2.8860555,0.6199233,0.003901035132529401,0.03351423555923505
348,Galphai,2.8822105,0.8696577,0.003948957698862992,0.03386826974703724
349,CG32428,2.8802881,0.97305113,0.00397311891086305,0.034019138026343376
350,svr,2.8781302,0.7966993,0.004000398471059886,0.03412558567113144
