,names,scores,logfoldchanges,pvals,pvals_adj
42,Mpcp2,20.93908,1.7343267,2.359717218740391e-97,3.329962649637371e-96
43,RpL18,20.808989,1.4697003,3.5882947926483956e-96,4.949608016410499e-95
44,RpL10Ab,20.544493,1.4456103,8.620828831583948e-94,1.155103984353142e-92
45,RpS5a,20.453945,1.5509372,5.540728148304352e-93,7.399103243683615e-92
46,RpL41,20.405184,1.4519404,1.5039528048841299e-92,1.9949933956787982e-91
47,Pgm1,20.369167,1.8645195,3.139769533564103e-92,4.123667610171072e-91
48,RpL19,20.27848,1.3815607,1.9919286486312553e-91,2.6032446821767096e-90
49,RpS3A,20.096941,1.4231238,7.8484644376544736e-90,1.0075149751498703e-88
50,RpS13,20.056162,1.4419355,1.783284150892109e-89,2.278195595016099e-88
51,RpL13,19.883778,1.4396273,5.623639545861649e-88,7.07086052851704e-87
52,Gapdh1,19.77873,1.8528156,4.539845165625898e-87,5.66342126539444e-86
53,RpL5,19.75729,1.3755558,6.943428273317101e-87,8.634804004270438e-86
54,RpS10b,19.523603,1.4095168,6.918366539228609e-85,8.40660752453748e-84
55,CG32444,19.520496,1.9005994,7.352078398708644e-85,8.919998776725929e-84
56,RpS25,19.510298,1.3003234,8.975690297939768e-85,1.0856765817827145e-83
57,RpL36A,19.357508,1.3880628,1.7620798051978938e-83,2.1089313036947422e-82
58,RpS8,19.336895,1.3242763,2.6283214279535654e-83,3.1362534100573357e-82
59,RpL31,19.215054,1.3368863,2.7694374913929005e-82,3.2558276209743125e-81
60,Tctp,19.132643,1.5913167,1.350496491917446e-81,1.5760412872684681e-80
61,RpL40,19.070194,1.3795607,4.466347908104044e-81,5.174332314497829e-80
62,RpS11,19.059423,1.3217257,5.487525377141405e-81,6.348141639050646e-80
63,RpL11,19.04729,1.4570495,6.9191138888444565e-81,7.981047455262759e-80
64,RpL27,18.98315,1.3089939,2.3507158216839085e-80,2.695871358037785e-79
65,RpL39,18.85623,1.4810084,2.6119642158364334e-79,2.9655667894211376e-78
66,RpL37a,18.745083,1.3289936,2.123395941426328e-78,2.3870209460186647e-77
67,RpS15Aa,18.485819,1.3871099,2.6859175479979053e-76,2.9608334853899347e-75
68,CG3270,18.456753,1.5698899,4.601922954628269e-76,5.03806118237777e-75
69,UQCR-C2,18.437668,1.6098022,6.550617989435936e-76,7.161589090373711e-75
70,RpS14a,18.372305,1.4339291,2.1891674928228604e-75,2.3705556565138974e-74
71,RpL9,18.29179,1.2858307,9.620306047275044e-75,1.0305251121165825e-73
72,RpS9,18.256804,1.2363174,1.826757529177605e-74,1.948949487228493e-73
73,RpL10,18.18571,1.2627856,6.69808106897325e-74,7.089099365419959e-73
74,CG3168,18.179052,1.9175997,7.562894672517811e-74,7.993768751470022e-73
75,Mdh2,18.086826,1.5604211,4.0473936811814774e-73,4.238579777437287e-72
76,RpS21,18.059645,1.2961838,6.624870910687041e-73,6.91053048206529e-72
77,Uro,18.052006,1.6632687,7.607831823517665e-73,7.925488675834698e-72
78,VhaAC45,17.84396,1.494176,3.220477475756582e-71,3.303064462570443e-70
79,CG31373,17.798775,1.5433291,7.2231610985467324e-71,7.370402459401723e-70
80,CG13309,17.727198,1.513127,2.5860353528553374e-70,2.625287675175463e-69
81,RpL32,17.654806,1.2241272,9.345255066287302e-70,9.403146026874923e-69
82,RpS23,17.585917,1.1968956,3.158317542384656e-69,3.1539585093901475e-68
83,D2hgdh,17.542019,1.4975502,6.845220306853148e-69,6.801636507146593e-68
84,RpS27A,17.429676,1.2182016,4.912386348630946e-68,4.8568550246899003e-67
85,RpL34b,17.375057,1.275156,1.2747868170295218e-67,1.2541444099799708e-66
86,RpS17,17.25477,1.2220231,1.0303110868922394e-66,1.0049321005607025e-65
87,RpS20,17.179604,1.3058343,3.7748465544385877e-66,3.650547232901181e-65
88,eEF5,17.03337,1.3755066,4.6451284838792206e-65,4.4223178951189855e-64
89,CG31937,16.696136,1.9067572,1.3983091916660546e-62,1.283638161069219e-61
90,RpL24,16.542568,1.1644328,1.8113033736000557e-61,1.6271064955398243e-60
91,eEF1beta,16.501917,1.3429446,3.554261189592148e-61,3.1820432854852536e-60
92,RpS27,16.418156,1.1402025,1.418099146019438e-60,1.2653196304000792e-59
93,RpS12,16.324478,1.1195076,6.610359267231829e-60,5.845761045322014e-59
94,VhaPPA1-1,16.310804,1.6188284,8.269644254624164e-60,7.305005396509847e-59
95,RpS24,16.297972,1.2449552,1.020229823801831e-59,9.00222745857957e-59
96,Hsc70-4,16.160215,1.2316828,9.62238181654985e-59,8.369894740756311e-58
97,Nacalpha,16.159668,1.3901896,9.708213614475586e-59,8.435335388385501e-58
98,CG7882,16.10626,1.358391,2.305537009638741e-58,1.9988855184874444e-57
99,CG2680,16.06119,1.4572649,4.7730290204360114e-58,4.120231884343841e-57
100,RpL21,15.983299,1.1403877,1.6706549059662166e-57,1.4266890983460427e-56
101,CG11426,15.904656,1.9576519,5.882522141075851e-57,4.980744012853479e-56
102,CG10513,15.896661,1.3070548,6.683331197590445e-57,5.640540214153201e-56
103,AOX1,15.765373,1.3644884,5.385298574071257e-56,4.5070022451138944e-55
104,UQCR-C1,15.625594,1.35108,4.873569601096074e-55,4.0362893293573006e-54
105,RpL29,15.519719,1.2025161,2.5516622420459482e-54,2.0893703481937964e-53
106,CG7414,15.509763,1.9390959,2.9797725525124356e-54,2.432411255943228e-53
107,Had1,15.505981,1.2844955,3.16049328724107e-54,2.5772916058557047e-53
108,CG3699,15.458798,1.3886296,6.58145842027886e-54,5.350544184576042e-53
109,Alp4,15.4570675,1.3109576,6.760742072987242e-54,5.490688383561781e-53
110,CG11892,15.42655,1.2278413,1.0851868268283747e-53,8.79531767283812e-53
111,CG31198,15.391614,1.4663502,1.863248129223341e-53,1.5055423208617839e-52
112,CG2187,15.382028,1.379711,2.1607384529289583e-53,1.7441498323389024e-52
113,Muc11A,15.275439,1.2698185,1.1147425723466605e-52,8.934779590440151e-52
114,RpL37A,15.243865,1.0976329,1.808478623600452e-52,1.4451487314493972e-51
115,RpL23,15.071467,1.0546016,2.4950804901663966e-51,1.9584167279323816e-50
116,CG4364,15.032051,1.8727353,4.5276767003769343e-51,3.539860398654226e-50
117,RpS28b,15.016722,1.1112653,5.706040542414163e-51,4.448029057499933e-50
118,Gip,15.011336,1.4956971,6.18877994088281e-51,4.81961835122175e-50
119,Vha36-1,14.978388,1.3200787,1.016534511631858e-50,7.893266515198008e-50
120,RpL36,14.890005,1.0488639,3.827387634616949e-50,2.9546244601276717e-49
121,eIF3b,14.741123,1.6832206,3.509007032801129e-49,2.6725537774224098e-48
122,ATPsynB,14.727271,1.2654694,4.30751525916075e-49,3.2775825953786244e-48
123,CG7834,14.691585,1.4455444,7.298672917843525e-49,5.548246203736066e-48
124,RpL38,14.665969,1.2830876,1.0648622904350216e-48,8.079350781289168e-48
125,Alp2,14.65586,1.2317822,1.235818287314356e-48,9.35858967529492e-48
126,pix,14.564142,1.9418343,4.74908253802815e-48,3.5895487103671456e-47
127,CG15406,14.546904,1.0865337,6.110690935085852e-48,4.60995157842164e-47
128,RpL15,14.4326,1.0127448,3.226829742985045e-47,2.4137535643249974e-46
129,bic,14.341875,1.3469719,1.1977449671681977e-46,8.851301944003422e-46
130,RpS30,14.291077,1.0359211,2.48734076559757e-46,1.8279543077923418e-45
131,CG17752,14.289523,1.3982491,2.543441702324032e-46,1.8674587185237055e-45
132,CG10514,14.228183,1.0949496,6.125272313719455e-46,4.4725726921920315e-45
133,GstE10,14.077416,1.313472,5.2286701459058395e-45,3.7694733416000523e-44
134,CG34284,14.03553,1.4134389,9.448788764755687e-45,6.768938773959542e-44
135,RpL22,14.009087,1.1668488,1.3715829408195298e-44,9.808111973030222e-44
136,CG9512,13.932697,1.508408,4.0092430529966256e-44,2.8465268027475594e-43
137,Vha68-2,13.895534,1.1087244,6.741893865721297e-44,4.769665180202293e-43
138,salt,13.816968,1.0291442,2.0137549873369158e-43,1.417106626367331e-42
139,kraken,13.76608,1.4367234,4.0774606909600565e-43,2.8617733368034468e-42
140,RpL35,13.747352,0.99298054,5.282811219509453e-43,3.6979678536566174e-42
141,ND-SGDH,13.729082,1.4605086,6.798948474986584e-43,4.750907016015647e-42
142,RpS14b,13.617668,1.3631284,3.144468375391829e-42,2.1838415183022312e-41
143,Hex-C,13.539268,1.3212528,9.169831328501526e-42,6.329808113056691e-41
144,NaPi-T,13.512252,1.2911736,1.3240902554512294e-41,9.132092151764589e-41
145,CG13905,13.414562,1.4994378,4.968556766330052e-41,3.4031620742875118e-40
146,Aldh7A1,13.404224,1.8728735,5.711708627766054e-41,3.9021020573725345e-40
147,CG16826,13.374191,0.691041,8.557976209387972e-41,5.826598173697081e-40
148,Cyp1,13.2861395,0.999488,2.785837081883349e-40,1.8790235029414895e-39
149,CG2915,13.273039,1.4242307,3.3184452314883207e-40,2.2231907068531602e-39
150,ATPsyngamma,13.233444,1.0778886,5.6249563207795815e-40,3.762103139250814e-39
151,CG9436,13.189253,1.6311679,1.0118291227222041e-39,6.744680056738712e-39
152,CG15093,13.165076,1.1430477,1.3939761699411966e-39,9.253257995464541e-39
153,CG4928,13.069882,1.0904065,4.8941208417435455e-39,3.2245287896884834e-38
154,COX4,12.992258,1.0495472,1.353728711393631e-38,8.831415421296646e-38
155,porin,12.979119,1.0234938,1.6071797407094372e-38,1.0459152539907123e-37
156,VhaAC39-1,12.859087,1.2881796,7.647503678386242e-38,4.916517106322786e-37
157,Vha14-1,12.81529,1.2428497,1.3463382912732593e-37,8.627621948666562e-37
158,CG9119,12.7806225,0.9972905,2.103796999452068e-37,1.3459903793118176e-36
159,Gapdh2,12.768146,1.3368757,2.469691970075164e-37,1.5775504325704843e-36
160,Kyat,12.720389,1.1324024,4.555840817220374e-37,2.8984761841932018e-36
161,Vha26,12.559781,0.9859426,3.51302334016562e-36,2.2102887560773256e-35
162,mAcon1,12.557082,1.2244294,3.634914275898201e-36,2.285172410890504e-35
163,CG11134,12.549864,1.2110779,3.9819598631159376e-36,2.501374786940785e-35
164,Cyp6g1,12.500669,1.6413784,7.402578833981496e-36,4.628210914348683e-35
165,LTV1,12.393801,1.8427765,2.8233867466949024e-35,1.7473822019397145e-34
166,PyK,12.367892,1.1840215,3.899210783574669e-35,2.4057223741450226e-34
167,CG32023,12.305686,1.1157856,8.441643080068028e-35,5.16823363648165e-34
168,ATPsynbeta,12.210811,0.93563604,2.721644741208075e-34,1.657350458705055e-33
169,eIF3f1,12.199683,1.5908246,3.1203594967271517e-34,1.8972453196677925e-33
170,CG8028,12.186659,1.3274219,3.661271533978517e-34,2.222735327149887e-33
171,Vha13,12.140507,0.9278826,6.44255846160549e-34,3.893418587389377e-33
172,Sod1,12.129762,1.2607108,7.346297563615387e-34,4.4328417216690574e-33
173,CG6602,12.113784,0.8909841,8.927885257885229e-34,5.374965111006698e-33
174,cype,12.036045,0.98696405,2.297070256844298e-33,1.3725512142810634e-32
175,CG42813,11.983782,1.3064111,4.3214907951474125e-33,2.5706087622255797e-32
176,Smvt,11.850559,0.90183747,2.1375893102271005e-32,1.2592948423462245e-31
177,CG3285,11.720023,1.247653,1.0064441850579282e-31,5.872646091551356e-31
178,eIF3c,11.694038,1.2887365,1.3672745034767595e-31,7.948968424522665e-31
179,CG9702,11.642196,1.2914927,2.5145819565545156e-31,1.4555314757976284e-30
180,Eglp2,11.622309,1.281194,3.174398235587156e-31,1.8334568619040766e-30
181,Pdxk,11.589665,1.0981942,4.649463082415732e-31,2.6776466478253842e-30
182,VhaM9.7-b,11.511876,0.93244785,1.1495071946835413e-30,6.577230598480449e-30
183,ND-39,11.452776,1.236757,2.277337725282846e-30,1.293742395112503e-29
184,CG14245,11.446715,0.8365767,2.4422417628262686e-30,1.385445630102229e-29
185,ATPsynD,11.395165,1.0300351,4.4198767042281715e-30,2.4895823559060166e-29
186,CG7430,11.345793,1.6004281,7.781755416980213e-30,4.3616191101229237e-29
187,awd,11.280455,0.8952474,1.6389632896722787e-29,9.141211508410418e-29
188,eIF3i,11.237817,1.5498724,2.658756915554423e-29,1.4787593494687386e-28
189,RpL24-like,11.237091,1.1602428,2.6806981467423645e-29,1.489921546782296e-28
190,CG42235,11.204244,0.13984498,3.886576479099048e-29,2.1541268939519027e-28
191,Karybeta3,11.162065,1.224427,6.252256115520091e-29,3.4413351606794193e-28
192,COX6B,11.113303,0.8871734,1.0808631821801565e-28,5.9328207358426655e-28
193,Tps1,11.093671,0.914657,1.3464669847859052e-28,7.380530807101253e-28
194,CG32695,11.011693,1.173138,3.3563826448050324e-28,1.830942389993369e-27
195,ATPsynCF6,10.982818,0.9098919,4.62277121019676e-28,2.5148760124371846e-27
196,CG8036,10.977776,0.8521949,4.888108121851522e-28,2.655594030158107e-27
197,wal,10.976502,1.0404716,4.957467556345174e-28,2.6914382183459237e-27
198,ATPsynO,10.956336,1.051399,6.195736171079916e-28,3.3568321433373075e-27
199,COX5A,10.914907,0.9121026,9.78287781382167e-28,5.275198138225384e-27
200,eIF3m,10.9125395,1.2839454,1.0041149020167695e-27,5.407138366137665e-27
201,ATP6AP2,10.889635,1.028716,1.2915616503209666e-27,6.950330747061915e-27
202,CG15155,10.807912,0.62687206,3.1577605898444102e-27,1.6890199283986332e-26
203,sesB,10.765617,0.82489383,5.0024903467245735e-27,2.6685536641810243e-26
204,ATPsynF,10.741988,0.85554177,6.463725286088653e-27,3.441123046955156e-26
205,Tpi,10.686033,1.054584,1.1832426875529525e-26,6.282474016166743e-26
206,CG7322,10.422796,0.9634586,1.9513033851695822e-25,1.0143973639820185e-24
207,Echs1,10.266746,0.97231734,9.950439978700601e-25,5.073385764924925e-24
208,eIF3e,10.25665,1.6378815,1.1047297519890195e-24,5.625428084504546e-24
209,Pgi,10.19149,0.9817931,2.1642131720907038e-24,1.0943438778062206e-23
210,CG6733,10.05343,0.8259479,8.872481661481804e-24,4.446856520386252e-23
211,RpL30,10.046974,0.96427476,9.473112382944782e-24,4.744902545994809e-23
212,CG17636,9.975933,1.4010988,1.9426748599977076e-23,9.651528845644042e-23
213,CG33258,9.949005,0.5632143,2.5471567840676832e-23,1.2591814189065025e-22
214,ATPsynE,9.92218,0.88888264,3.333926940034627e-23,1.642000279439084e-22
215,CG9498,9.9155855,0.9244927,3.5616259743999507e-23,1.7530600575293262e-22
216,CG13323,9.892579,0.56797296,4.4832434546327266e-23,2.2039613746400167e-22
217,COX8,9.709334,0.9733456,2.7512682661503447e-22,1.3319552390687708e-21
218,Galt,9.659695,1.180687,4.471951658586449e-22,2.154495354157963e-21
219,levy,9.634372,0.81381595,5.724115105556758e-22,2.751100973739507e-21
220,ND-75,9.624275,1.1074755,6.315036304805005e-22,3.033275434516779e-21
221,Oatp58Dc,9.587494,0.74527574,9.025023957368633e-22,4.329726683345205e-21
222,CG10553,9.44909,0.69678104,3.417896467042591e-21,1.621158401739689e-20
223,CG7630,9.386769,0.7645225,6.1868977347485785e-21,2.920612044535227e-20
224,CG31106,9.342896,0.7205518,9.373428431423829e-21,4.3957019542530653e-20
225,ND-51,9.326065,1.0682391,1.0987432166702347e-20,5.147084909640022e-20
226,whe,9.274859,0.21876651,1.778540733968017e-20,8.28770825623621e-20
227,CG5903,9.233367,0.9827381,2.6225563736896555e-20,1.215662561339311e-19
228,cathD,9.225371,1.1829906,2.825793038932037e-20,1.3075864416779118e-19
229,CG9547,9.151159,1.675529,5.632563569356169e-20,2.5928035539910784e-19
230,Rpi,9.111615,1.4864793,8.116422945409047e-20,3.721118100375035e-19
231,Act5C,9.07006,0.70907277,1.189516586246719e-19,5.434766079183488e-19
232,His4r,9.020865,0.76714057,1.8660947182263256e-19,8.496709303411513e-19
233,CG31548,8.9913025,1.3688821,2.4431717982726387e-19,1.1086205440394487e-18
234,GstE12,8.979437,0.67951417,2.721559847109724e-19,1.234239021261897e-18
235,CG7920,8.818141,0.79643124,1.1637530868549863e-18,5.2064703868908575e-18
236,CG18003,8.807268,0.8558348,1.2823214766396377e-18,5.72405868344076e-18
237,eIF3h,8.791125,1.1550126,1.4806964494639321e-18,6.598467548310995e-18
238,mt:CoI,8.753911,0.6477145,2.060839529408873e-18,9.163252410371632e-18
239,CG45080,8.73405,0.38152987,2.457131536730573e-18,1.090703285043984e-17
240,Ahcy,8.681787,1.4135728,3.895992621045862e-18,1.720766108263264e-17
241,CG9259,8.679941,1.3728459,3.959751737538074e-18,1.747956965006408e-17
242,CG15408,8.6543,0.64135945,4.9594845294080754e-18,2.1832155624756013e-17
243,Sccpdh2,8.6272955,1.6091889,6.2819504907297115e-18,2.757752010795244e-17
244,ATPsyndelta,8.56803,0.79634994,1.0526975248617071e-17,4.5984739848377206e-17
245,Grx1,8.563868,1.1829492,1.091432817006992e-17,4.7650651621276185e-17
246,eIF3g1,8.544133,1.2526948,1.2950412598445973e-17,5.647799116220904e-17
247,Gabat,8.398816,0.9084749,4.5100250255488153e-17,1.9434374216753125e-16
248,alpha-Est3,8.367115,0.95956117,5.904625703414476e-17,2.541639587532494e-16
249,ND-42,8.344491,0.96593064,7.152142730875109e-17,3.0753054562417607e-16
250,Fkbp12,8.214629,0.82421,2.1282077632034153e-16,9.048293582978623e-16
251,Fer2LCH,8.204189,0.6554636,2.3215188164283566e-16,9.85964154746707e-16
252,Eno,8.201388,0.68224436,2.3762630210486475e-16,1.00867612717473e-15
253,Taldo,8.104552,0.6107722,5.293998642808507e-16,2.2317232626119126e-15
254,NP15.6,8.079089,1.1189673,6.525211833257108e-16,2.7434844680873386e-15
255,CG7970,8.07084,0.89555514,6.981645020894276e-16,2.9322909087755964e-15
256,Cyt-c1,7.9504886,0.6624196,1.8577754342284195e-15,7.733281736937235e-15
257,lcs,7.8918343,0.12706803,2.9777677907305553e-15,1.2356649554965844e-14
258,Nap1,7.8550277,0.7143909,3.996842888679111e-15,1.655092224297453e-14
259,SdhC,7.8197103,0.7911933,5.2945031892872466e-15,2.1844971945846137e-14
260,Idh3a,7.727267,0.64686626,1.0988021816905069e-14,4.4986453518903004e-14
261,CG8206,7.69032,0.80953336,1.4676757319781413e-14,5.98730453655255e-14
262,Sap-r,7.660961,0.9294732,1.8454684146854026e-14,7.490098476532953e-14
263,Ssadh,7.6510687,1.1808121,1.9931589087057387e-14,8.085398447700803e-14
264,CG30016,7.6420803,0.45966968,2.1373996463881998e-14,8.65728436926396e-14
265,Cyp12a4,7.626153,0.7086911,2.4186262249737254e-14,9.786398639840306e-14
266,CG1662,7.6245236,1.714476,2.4493756118086457e-14,9.905782771537099e-14
267,CG10467,7.6174445,0.7953361,2.5874667013757065e-14,1.0453628160532614e-13
268,CG7860,7.5868506,1.3340168,3.2777393593466297e-14,1.3202190061254972e-13
269,Fum1,7.538624,0.7022874,4.749566094192888e-14,1.8995877660141304e-13
270,Pdhb,7.492778,0.7769571,6.743105517768626e-14,2.690144201299273e-13
271,Ndae1,7.4837894,-0.5264936,7.220971886582098e-14,2.875023273902297e-13
272,Trx-2,7.476367,0.6731356,7.640552214550703e-14,3.036003748158215e-13
273,CG34426,7.456213,0.66129816,8.904489632911605e-14,3.5311825106299677e-13
274,Tsp42Eq,7.4559455,0.8890668,8.922567529419573e-14,3.5365893907694413e-13
275,CG6028,7.4514003,0.9483248,9.235469044165685e-14,3.6587903495527467e-13
276,COX7C,7.425199,0.7014232,1.1261063733809111e-13,4.454612637047054e-13
277,Tsp42Ed,7.389194,0.82491684,1.4772141484126837e-13,5.823252801989376e-13
278,Scp2,7.361821,-0.48828948,1.8141770234611793e-13,7.130387619618531e-13
279,st,7.313747,0.85919535,2.5979386393814983e-13,1.0165680251149137e-12
280,Got1,7.283739,0.97097695,3.2469307629343074e-13,1.267401762736349e-12
281,CG2930,7.279983,0.6225603,3.338619177209687e-13,1.301276691058369e-12
282,CG17027,7.271606,0.75230134,3.5523899730593367e-13,1.3832422600576937e-12
283,Mdh1,7.248931,0.60206056,4.2007392003275926e-13,1.6348989386507242e-12
284,RNASEK,7.236098,0.7895965,4.61779086398961e-13,1.7954566432092478e-12
285,SdhB,7.19458,0.92578137,6.265326921754397e-13,2.4301041408500604e-12
286,CG11878,7.156717,0.4334022,8.263228332459566e-13,3.1863873206417483e-12
287,Nurf-38,7.1508856,0.85764104,8.621985421417699e-13,3.3231177708989573e-12
288,PSR,7.138994,1.5822312,9.401622167324012e-13,3.6218543480025083e-12
289,Eip55E,7.127332,1.4234358,1.0233287364935156e-12,3.93843008401929e-12
290,Glo1,7.1271796,0.8397415,1.0244648050963787e-12,3.940896753872439e-12
291,eIF3k,7.096242,1.1700501,1.281950321072921e-12,4.9194998097489775e-12
292,CG10560,7.0608864,0.40322548,1.6544373858877051e-12,6.318458327389753e-12
293,CG42833,7.005759,0.5797548,2.456504594003775e-12,9.359176670022041e-12
294,Neb-cGP,6.981416,0.6434696,2.9221891710689974e-12,1.10750969583515e-11
295,CG6125,6.970913,0.26845318,3.148910443886383e-12,1.1906022908737159e-11
296,CG10877,6.9546165,1.5978245,3.5352241926241088e-12,1.3334999691514351e-11
297,colt,6.9456534,1.4070388,3.76712355561676e-12,1.4189558153882534e-11
298,CG31974,6.9180517,0.55551964,4.578976065612371e-12,1.721496008795884e-11
299,CG3690,6.917784,0.36082825,4.587623681192641e-12,1.7239328082442035e-11
300,Ppat-Dpck,6.8280272,1.1251267,8.609037512330394e-12,3.2078337809287265e-11
301,Cat,6.715544,0.40463775,1.8736578899688344e-11,6.907106598546527e-11
302,ND-18,6.6583033,0.9743795,2.7700693622864834e-11,1.0159899564257198e-10
303,CG18473,6.6495566,1.0483637,2.939772500266554e-11,1.074272237356359e-10
304,CG34212,6.6375637,0.07564,3.1891052895291516e-11,1.1627159413358918e-10
305,smp-30,6.592927,0.6073683,4.312391427674348e-11,1.5665140745257935e-10
306,Decay,6.5870447,0.7405727,4.4866672524738714e-11,1.6283349139279318e-10
307,Ssk,6.586383,0.5939082,4.506708945670884e-11,1.6348631038557233e-10
308,PHGPx,6.5705194,1.0046375,5.014006370599304e-11,1.8147556481855325e-10
309,RFeSP,6.5674257,0.5684948,5.119257422264468e-11,1.8520077192637684e-10
310,Adi1,6.5387034,0.6317299,6.205449069058301e-11,2.2419050903601915e-10
311,Pex14,6.5265703,0.82759994,6.729280073568062e-11,2.4267485321943e-10
312,Ugt49B1,6.521083,0.87387645,6.980159868962727e-11,2.51153220601602e-10
313,CG9391,6.5149465,0.8063573,7.271567207776294e-11,2.6128398829206104e-10
314,eIF3l,6.488503,1.3712525,8.669347111776778e-11,3.103883655538973e-10
315,UQCR-Q,6.4525237,0.5669088,1.1000269948153509e-10,3.9260604716302143e-10
316,Ald1,6.4309564,0.5074021,1.2680347060679529e-10,4.515565201608428e-10
317,ATPsynG,6.423483,0.5672864,1.3319096047004313e-10,4.738787905145612e-10
318,CG3609,6.421917,0.5219514,1.34568708123289e-10,4.785667327762543e-10
319,CG10672,6.4181614,1.4494058,1.3793007296715966e-10,4.900827905114391e-10
320,CG11334,6.413667,0.39659065,1.420602661715591e-10,5.040827723849483e-10
321,CG13321,6.40655,0.35149264,1.4884915719693075e-10,5.277017559600765e-10
322,CG16727,6.3993316,0.6008709,1.5605880890071202e-10,5.522774833440493e-10
323,CG12171,6.3890953,1.1901684,1.6687010131261152e-10,5.900129437348178e-10
324,CG5214,6.3830223,0.693502,1.736265945664325e-10,6.133573307386757e-10
325,CG2852,6.380158,0.9176711,1.769056918387878e-10,6.246638870208128e-10
326,Dak1,6.379814,1.2866993,1.7730322660574176e-10,6.257899692040349e-10
327,ND-B14.7,6.3658857,0.82586133,1.9416599991024587e-10,6.843964540680454e-10
328,ATPsynC,6.3601184,0.5118732,2.0159840392250803e-10,7.10279635599487e-10
329,RpL34a,6.3557134,0.77099144,2.074617707639298e-10,7.299682729929785e-10
330,CG17029,6.349118,0.4386525,2.1655248428966648e-10,7.616178623338292e-10
331,CG14818,6.344611,0.75549984,2.229876879162931e-10,7.832122719001663e-10
332,CtsB1,6.303552,0.45029062,2.9090020143718693e-10,1.0150261741510612e-09
333,Sod2,6.255987,1.2242463,3.950090448818945e-10,1.3722728014906147e-09
334,CG33301,6.250767,0.81178874,4.0844099872603287e-10,1.41831671416252e-09
335,CG10932,6.1834683,1.2634939,6.270824330855213e-10,2.167151144128382e-09
