,names,scores,logfoldchanges,pvals,pvals_adj
92,CG18268,35.356853,4.0748663,7.867414611543872e-274,6.732984182072869e-272
93,gce,35.355164,2.675711,8.352203315804198e-274,7.071828318136767e-272
94,Pdk1,35.325092,3.0201814,2.4193577063901313e-273,2.026912419490427e-271
95,CG18327,35.29538,3.3501225,6.913567470693914e-273,5.731779531172173e-271
96,UGP,35.211395,3.7269893,1.3384028250925728e-271,1.0981802149393595e-269
97,path,35.130196,3.6858466,2.332485533604308e-270,1.8943114655057843e-268
98,Mdr49,35.100113,4.2637186,6.713654027812908e-270,5.39737095023868e-268
99,mbl,35.08171,2.5469577,1.2813127563281199e-269,1.0197968227615505e-267
100,Spn,35.05548,3.891658,3.216898579973747e-269,2.5349797819812924e-267
101,Hs6st,34.997356,3.0021863,2.468236863029071e-268,1.9259507051812132e-266
102,CG8468,34.959366,4.1706967,9.331055378672179e-268,7.210278617364259e-266
103,lilli,34.925602,2.8155468,3.038917215439526e-267,2.3256482805464603e-265
104,CG8079,34.85251,3.5188208,3.900828190695692e-266,2.9568277685473343e-264
105,CG7402,34.83496,4.7569766,7.192950164599995e-266,5.400819845287864e-264
106,nrv1,34.828503,3.0882678,9.009260169904673e-266,6.7013739899318965e-264
107,CG4562,34.824673,4.0734262,1.0296364821161465e-265,7.587848852928158e-264
108,bowl,34.813282,3.0410595,1.5312771145529814e-265,1.118113261901576e-263
109,Gug,34.78644,2.4575114,3.8999269722304216e-265,2.8217744338165386e-263
110,fus,34.772354,2.652051,6.367949835448371e-265,4.5659921387687916e-263
111,sgg,34.771465,3.3494236,6.568553214311476e-265,4.6677781279200926e-263
112,lncRNA:CR43314,34.713303,3.3603027,4.9633969705860835e-264,3.4959005742384637e-262
113,tkv,34.698994,3.175297,8.158154651868819e-264,5.69568007668631e-262
114,Mvl,34.66132,3.2726212,3.016541461378046e-263,2.0877089992267713e-261
115,eIF4G1,34.660973,2.4772477,3.053097655442984e-263,2.09479346893713e-261
116,dnr1,34.630657,3.1493287,8.7345386794637e-263,5.9417259273377425e-261
117,sbr,34.59097,2.5522158,3.453995513759952e-262,2.329690702882666e-260
118,Pldn,34.563095,3.3648436,9.061732655060443e-262,6.060700016943367e-260
119,lncRNA:CR44886,34.50962,2.905934,5.753746662671689e-261,3.816172474016998e-259
120,Idh,34.500454,2.9282866,7.896572512495175e-261,5.194117407185875e-259
121,CtBP,34.48771,2.3388605,1.2260467952646214e-260,7.998447904517312e-259
122,CG9005,34.473392,2.7730126,2.0095228434402944e-260,1.3003083179627075e-258
123,Tango2,34.393078,3.342069,3.2001613878336486e-259,2.054039071432904e-257
124,osp,34.38715,2.5881877,3.9242566675692065e-259,2.4986527053746653e-257
125,CG11357,34.366558,3.7604492,7.969645934053359e-259,5.034159681677038e-257
126,fz,34.318375,3.883079,4.175603113398479e-258,2.616820880278622e-256
127,Sema5c,34.288452,3.2468,1.1663976625968595e-257,7.252624216100316e-256
128,CG7084,34.257317,4.6825304,3.393773405953949e-257,2.0938792665106573e-255
129,Mob2,34.256878,2.5799835,3.445340599826044e-257,2.1093435256934985e-255
130,Zip71B,34.24008,3.5103474,6.127029407078966e-257,3.722521148926831e-255
131,scramb1,34.2305,3.6322198,8.508744993114759e-257,5.13038646971215e-255
132,Eip63F-1,34.196712,3.281475,2.705945522882879e-256,1.6192947681672809e-254
133,lncRNA:CR44640,34.195496,4.892324,2.820874000039795e-256,1.6754728482325918e-254
134,Eip93F,34.14848,2.449082,1.408429624034931e-255,8.303475094588158e-254
135,Sema1a,34.072586,3.772048,1.879363313223757e-254,1.0998421036726383e-252
136,CG10513,34.013195,3.30769,1.4217427884999498e-253,8.259599163263577e-252
137,ZnT35C,33.988636,3.2689292,3.2795820622867236e-253,1.891463306792756e-251
138,CG13482,33.945415,4.4620643,1.4253952184673672e-252,8.10974757831765e-251
139,CG3014,33.945393,3.9421782,1.4265167244182321e-252,8.10974757831765e-251
140,CG13868,33.90466,3.787861,5.687340700484237e-252,3.210322314549932e-250
141,lncRNA:CR43334,33.890934,3.00654,9.061012242071797e-252,5.078633551735875e-250
142,kmr,33.83968,2.8018622,5.14791691806541e-251,2.865193758802979e-249
143,lqf,33.77786,2.677352,4.1699342517321575e-250,2.304757410384461e-248
144,ck,33.776203,3.187342,4.409918275129147e-250,2.420588934603647e-248
145,MESR3,33.73648,3.0376291,1.687741476771368e-249,9.20050302302967e-248
146,InR,33.706272,3.0896425,4.678624289946125e-249,2.5331408655565448e-247
147,rdx,33.667576,2.5461013,1.7246963881148587e-248,9.274904427706864e-247
148,pan,33.66276,2.4004567,2.0284939842354766e-248,1.0835425248677959e-246
149,Mondo,33.649704,3.3490858,3.1490604914979516e-248,1.6708914967888132e-246
150,trx,33.63571,2.2898178,5.0445462229165524e-248,2.6589101581584664e-246
151,stas,33.620583,2.9181502,8.393741179382826e-248,4.395117503072889e-246
152,mnb,33.61269,2.8405654,1.0947245078935714e-247,5.6947139596895e-246
153,mbc,33.573242,2.7902806,4.123896562608455e-247,2.1313047234935517e-245
154,myo,33.56045,2.562834,6.337592709960659e-247,3.254251637327541e-245
155,milt,33.511505,2.4520688,3.277012628152264e-246,1.6719066350938375e-244
156,hiw,33.489513,3.6821952,6.850530750484938e-246,3.4728263849114405e-244
157,fiz,33.4887,2.9322453,7.039126218851608e-246,3.5458484541670857e-244
158,CG14441,33.478054,2.5403888,1.0057872712435915e-245,5.034629491715563e-244
159,asRNA:CR45142,33.467567,3.6012807,1.4291799945383576e-245,7.109277235331743e-244
160,KrT95D,33.448086,2.828616,2.744080111817352e-245,1.3565300378853603e-243
161,lncRNA:CR43650,33.4285,4.7954903,5.285130176198531e-245,2.59656488101013e-243
162,cnc,33.38614,2.5627193,2.178902828652474e-244,1.063919485475156e-242
163,Tet,33.36585,2.5448442,4.2915164988550415e-244,2.0826938911211755e-242
164,GATAe,33.338936,2.9107823,1.0538076744752554e-243,5.083185018877914e-242
165,Ass,33.291134,3.4015079,5.188336629876594e-243,2.4875886287462534e-241
166,Argk,33.282093,2.6882863,7.0117619634709e-243,3.341713381273347e-241
167,lncRNA:CR44779,33.27973,2.703325,7.585539883059954e-243,3.5936495195996535e-241
168,Sema1b,33.184402,2.6663404,1.807446253063137e-241,8.512109306585507e-240
169,CG9331,33.136703,2.733825,8.80291146646198e-241,4.121316021268877e-239
170,Samuel,33.11991,2.859946,1.536317098043149e-240,7.1506127387867965e-239
171,CG17028,33.117477,3.2851806,1.6652283398255976e-240,7.705553695739495e-239
172,CG44085,33.11448,3.1084032,1.8391968269880316e-240,8.461368523698118e-239
173,Ugt301D1,33.026653,3.750456,3.3667069182838706e-239,1.5399781817598463e-237
174,DOR,32.999058,2.7693067,8.378980257925216e-239,3.810760221304388e-237
175,AMPdeam,32.9837,2.4857337,1.3914405603594034e-238,6.292315579488916e-237
176,DAAM,32.978237,3.5373166,1.6664372022126493e-238,7.493318470288405e-237
177,Abl,32.935825,2.6265876,6.750833738357228e-238,3.018532905819392e-236
178,Atg1,32.907387,2.96017,1.7232278350264122e-237,7.662106334623024e-236
179,Meltrin,32.899216,3.2152152,2.2553911929079473e-237,9.97258805797464e-236
180,CG17841,32.86375,2.6440287,7.246614463956743e-237,3.186508536940979e-235
181,CG7530,32.86119,3.4513893,7.882730243158544e-237,3.447178571719717e-235
182,foxo,32.846367,2.3539162,1.2835985342691617e-236,5.582601494124731e-235
183,PRAS40,32.828053,2.6438615,2.3431828509511283e-236,1.0135539299304364e-234
184,CG33090,32.80626,3.3061984,4.7942924973857364e-236,2.0625823776590854e-234
185,CG42327,32.75694,3.202171,2.4184327989195392e-235,1.0348551960537964e-233
186,CG11050,32.710606,2.6836755,1.1036401787461815e-234,4.697257851679603e-233
187,CG32264,32.66072,2.6235607,5.64472086084153e-234,2.3896985814594538e-232
188,Kif3C,32.637234,4.087786,1.2160582865673717e-233,5.1209565623225994e-232
189,Hr39,32.604004,2.5420175,3.598952637729327e-233,1.507582318088827e-231
190,Xrp1,32.52628,2.5346649,4.5336578509479655e-232,1.889182347418579e-230
191,RhoGAP19D,32.47211,2.3886003,2.6407702160600845e-231,1.0946817786261569e-229
192,CG10553,32.46843,3.049677,2.976352337492679e-231,1.2273983551349342e-229
193,ptc,32.450638,3.4601324,5.305314823051491e-231,2.1765464266323105e-229
194,CG42674,32.450302,2.729435,5.363474197295145e-231,2.1891226223729263e-229
195,Myd88,32.448277,2.4892695,5.728206239797719e-231,2.326060890946431e-229
196,bun,32.402615,2.1517458,2.5214532408042396e-230,1.0186927077949717e-228
197,Plc21C,32.394558,2.9246738,3.2742392586434724e-230,1.316144962603202e-228
198,l(3)80Fj,32.37303,2.331484,6.579349369890535e-230,2.631409127384863e-228
199,CG9399,32.261,2.8438785,2.4663498112176015e-228,9.814839073740445e-227
200,schlank,32.233856,2.587783,5.923088803383547e-228,2.345366357518888e-226
201,alpha-Man-Ia,32.23278,2.4415324,6.1324157593418e-228,2.416232526168385e-226
202,Mef2,32.200115,2.6907573,1.758259158644369e-227,6.89358849440913e-226
203,fs(1)h,32.17368,2.1644545,4.1208278027453633e-227,1.6077288471593306e-225
204,bab1,32.080425,3.088344,8.268400999349124e-226,3.210156270918033e-224
205,eff,32.07828,2.2916124,8.856925540908652e-226,3.421954872819998e-224
206,gw,32.065365,2.246363,1.3408433808762832e-225,5.1554456369054775e-224
207,CG4783,32.062912,3.4797754,1.450712910707925e-225,5.551069257848258e-224
208,CG13101,32.057957,3.6379008,1.7006921609930275e-225,6.476463592987323e-224
209,Dbp80,32.014297,2.4532313,6.896963247168044e-225,2.6139490706766888e-223
210,sxc,31.986576,2.329264,1.6760756931058112e-224,6.322221062288697e-223
211,tai,31.98168,2.664708,1.960510510212161e-224,7.36023733527292e-223
212,CG2681,31.947697,3.1180162,5.815512600247784e-224,2.1730359054165312e-222
213,CG14694,31.944977,3.9646125,6.343999643754331e-224,2.35943426002994e-222
214,HEATR2,31.944294,3.552896,6.4840539445760405e-224,2.4003062951107303e-222
215,CR43310,31.941736,3.6513598,7.036677496686719e-224,2.5928201942652593e-222
216,Alp2,31.90472,3.291927,2.296466069931802e-223,8.422844908104706e-222
217,pre-rRNA:CR45845,31.89259,2.6218026,3.382752121090539e-223,1.2350148684293395e-221
218,lncRNA:CR44999,31.868467,2.698832,7.30423418868507e-223,2.6545388085728065e-221
219,CG31272,31.851892,3.0872357,1.2392028396052794e-222,4.483097909281099e-221
220,rudhira,31.838882,2.3906012,1.876075526343364e-222,6.756418603695401e-221
221,Msp300,31.79491,2.6753726,7.611185333027318e-222,2.728712795746145e-220
222,Thd1,31.749735,2.3289618,3.20206776517411e-221,1.1428366521533965e-219
223,REPTOR,31.737072,2.670011,4.788185766804153e-221,1.7013022552676007e-219
224,Mitf,31.684952,2.2676997,2.504295798379513e-220,8.842024576512558e-219
225,Pkn,31.684872,2.4810648,2.5107394827137053e-220,8.842024576512558e-219
226,l(1)G0289,31.67912,2.4290414,3.013230182876729e-220,1.0564889438553254e-218
227,CG31974,31.658955,2.949999,5.7098512849041116e-220,1.9931888761645536e-218
228,mub,31.638988,2.4624295,1.0748168714614592e-219,3.7355753187605915e-218
229,PhKgamma,31.625944,3.291226,1.6244937704451598e-219,5.621454747379577e-218
230,PAN3,31.557016,2.1899397,1.4366281112877293e-218,4.949836856164086e-217
231,FER,31.541206,3.0564694,2.366996158695066e-218,8.120225184075013e-217
232,Pmp70,31.494259,3.0212934,1.0409993852718058e-217,3.5559288014499154e-216
233,dom,31.48948,2.3261383,1.210307464430726e-217,4.116597055300918e-216
234,SCAP,31.474062,2.3205361,1.967437476684802e-217,6.663333990184825e-216
235,rl,31.473331,2.5365865,2.013160324057716e-217,6.789297889481085e-216
236,ImpL2,31.460102,3.6206434,3.0539172003507455e-217,1.0255749788013325e-215
237,if,31.45965,2.7873657,3.0976407665890246e-217,1.035887515179918e-215
238,CG13315,31.45502,2.6256669,3.5838258984348596e-217,1.1934590094411317e-215
239,Btk29A,31.413689,2.655517,1.3157914349112611e-216,4.3634933460244694e-215
240,CG4080,31.409487,2.742323,1.5016295138445363e-216,4.959115892401936e-215
241,Fmo-1,31.405828,4.9245477,1.6846259465934352e-216,5.540470210304608e-215
242,comm3,31.324564,3.1596673,2.160759024097833e-215,7.077152704853767e-214
243,CG9650,31.312132,2.5925224,3.1905076101384327e-215,1.0407069700447453e-213
244,CG17029,31.3022,2.6001432,4.355372042371806e-215,1.4148737177647838e-213
245,Men,31.299088,3.072562,4.801683192903785e-215,1.5535201842407e-213
246,CG12004,31.264791,2.4865685,1.4053868346933e-214,4.528531909847763e-213
247,CG10560,31.236666,3.2641468,3.3878056605627182e-214,1.0872397279201079e-212
248,Src64B,31.208897,2.5804033,8.069183719578629e-214,2.579222217836398e-212
249,CG3638,31.200563,2.3909218,1.0468508429953922e-213,3.3327543437601306e-212
250,Lerp,31.180666,2.502479,1.9484185621568753e-213,6.178272245500625e-212
251,Pdp1,31.172935,2.9185812,2.4801541484642805e-213,7.833153518899685e-212
252,CG42324,31.15584,2.983509,4.227655924468599e-213,1.3299570554484417e-211
253,CG6891,31.129032,2.6115365,9.750705455632039e-213,3.0553490047785594e-211
254,CG43340,31.114506,2.9143093,1.533114881598188e-212,4.785122095152933e-211
255,C1GalTA,31.080153,3.0580833,4.466965824841133e-212,1.3863611617981113e-210
256,CG32369,31.080084,2.651439,4.476627950522862e-212,1.3863611617981113e-210
257,px,31.001745,2.6740112,5.106253413271856e-211,1.5752198029546785e-209
258,CG41378,30.987463,2.4337583,7.95361065737767e-211,2.444123058767138e-209
259,CG9932,30.98009,3.1969023,9.997237086951128e-211,3.0603080759632317e-209
260,CG33511,30.979534,3.1771247,1.0170979781039567e-210,3.101564294149192e-209
261,uex,30.95385,2.4121838,2.2549669183738742e-210,6.850107520357887e-209
262,Ptpmeg2,30.949116,2.4680586,2.61120926425237e-210,7.902134803872477e-209
263,Pde11,30.939417,2.6863296,3.526381567448343e-210,1.0631238975500516e-208
264,Flo2,30.858984,2.2472634,4.244313432476253e-209,1.2747354946822076e-207
265,wdb,30.847246,2.1562448,6.098688627687327e-209,1.824791834126445e-207
266,kek5,30.844666,1.7877774,6.60465910144686e-209,1.968782089453766e-207
267,CHES-1-like,30.843254,2.3980598,6.898997074224578e-209,2.0488476758863214e-207
268,Sdc,30.840984,2.0424488,7.399548206345547e-209,2.1893310101971822e-207
269,Gyf,30.789316,2.235525,3.6426248219163496e-208,1.0737648502826749e-206
270,Treh,30.774605,2.939291,5.731785925332713e-208,1.68336841991598e-206
271,salt,30.767706,3.017682,7.088868297156767e-208,2.0742758373923058e-206
272,CG1440,30.754963,2.5314667,1.0495562271414353e-207,3.0598600775892617e-206
273,pdgy,30.724243,3.0008023,2.7011010596766532e-207,7.846008516046162e-206
274,CG8389,30.643301,3.191213,3.2456038886085034e-206,9.393367763430939e-205
275,Nipped-B,30.640362,2.0103846,3.551901470017673e-206,1.0242602826040093e-204
276,CG17167,30.591053,4.7312803,1.6097947654719839e-205,4.6253994723435086e-204
277,CG32795,30.587337,2.6298316,1.8037738714777915e-205,5.164113756507821e-204
278,kdn,30.586493,2.5739748,1.851050031680948e-205,5.28046853123608e-204
279,CAH3,30.572557,2.408093,2.835904493014514e-205,8.061058521393756e-204
280,PCB,30.571804,2.7520227,2.9019605713329585e-205,8.219467682291466e-204
281,Wdr62,30.562162,2.5256412,3.897825746109734e-205,1.1000991174924601e-203
282,MCU,30.554663,3.0658066,4.903080208539186e-205,1.37892633850754e-203
283,CG5789,30.553946,3.5138366,5.011893163541574e-205,1.404565411571387e-203
284,mxt,30.504892,2.3051913,2.2443247330185908e-204,6.267572122840338e-203
285,CG3690,30.503874,2.9378223,2.3152296275797075e-204,6.442976435631781e-203
286,EcR,30.476244,2.3214855,5.380678968474263e-204,1.4921541432085943e-202
287,prage,30.46989,2.8598533,6.531675450766643e-204,1.8050557261337397e-202
288,CG11873,30.408903,2.2219622,4.189085347256874e-203,1.1536654075715382e-201
289,Sodh-1,30.384098,4.1387568,8.910825856857813e-203,2.44556079292177e-201
290,beta-Man,30.380556,2.3848574,9.924364791607732e-203,2.7143649270242592e-201
291,CG11878,30.380152,2.8243737,1.0047397187728042e-202,2.738603911545462e-201
292,dally,30.363298,2.4283254,1.6772040696235415e-202,4.555927368646337e-201
293,eIF4EHP,30.353298,2.2338586,2.2728972969535074e-202,6.1530576824669946e-201
294,Myo81F,30.342627,3.2351723,3.143305301959678e-202,8.48053115196511e-201
295,hts,30.330715,2.1623223,4.513109707109e-202,1.2135081134756936e-200
296,lncRNA:Hsromega,30.279613,3.1196456,2.1270646702022815e-201,5.70010360610773e-200
297,Dyb,30.253872,2.3573499,4.64002510997316e-201,1.2392603976602813e-199
298,Glut4EF,30.249033,2.790535,5.3722254603456464e-201,1.4300181417689298e-199
299,olf186-F,30.23644,2.987797,7.865701039565855e-201,2.0867704857968216e-199
300,hzg,30.221937,2.1921954,1.2199634587609883e-200,3.225810354909869e-199
301,tou,30.152872,2.2085972,9.835791521868731e-200,2.592154461011696e-198
302,CG8036,30.106445,2.56661,3.9899524861468184e-199,1.0480538560146049e-197
303,puc,30.073387,2.2005632,1.0800206403292716e-198,2.8275935119673265e-197
304,CG32850,30.04694,2.2468321,2.393825192903656e-198,6.246706462400065e-197
305,AdSS,30.020908,2.2598915,5.236132601162366e-198,1.3619078226356624e-196
306,MtnA,30.002077,2.5786202,9.220092959584823e-198,2.390316607991388e-196
307,SKIP,29.996115,3.320904,1.1027659048545724e-197,2.849647349590111e-196
308,Sxl,29.980501,2.3040588,1.762238999044941e-197,4.5390486062778915e-196
309,Clk,29.93551,2.3915427,6.793158515295457e-197,1.744088665265695e-195
310,fusl,29.935303,3.37007,6.835706370757596e-197,1.749369357069444e-195
311,mamo,29.90897,2.0768807,1.5043687267594399e-196,3.837586761627686e-195
312,CG32444,29.8967,2.371034,2.1720360009203045e-196,5.523078125023867e-195
313,CG31522,29.873018,2.307425,4.411354925118037e-196,1.1181520334081037e-194
314,CenG1A,29.863123,2.497412,5.930431805162917e-196,1.498422436104497e-194
315,Tis11,29.861052,2.3801012,6.309374030373061e-196,1.58912366796643e-194
316,Not1,29.84061,2.0225315,1.1621958934088868e-195,2.9179549260698203e-194
317,CG4404,29.81826,2.3966198,2.265435341505988e-195,5.669999963222063e-194
318,RhoBTB,29.809092,2.6287339,2.9783805847195515e-195,7.431012875794016e-194
319,conu,29.79951,2.2215426,3.9643412402490246e-195,9.860059978481871e-194
320,Culd,29.77975,2.8608942,7.146220225988444e-195,1.7718618934156392e-193
321,Kyat,29.77945,2.3102472,7.210624559477637e-195,1.7822782878534942e-193
322,CG2765,29.775179,2.8979743,8.189715207737885e-195,2.018016821621852e-193
323,JhI-26,29.728498,2.6562488,3.289362926945301e-194,8.080259115912854e-193
324,ELOVL,29.71778,3.348567,4.5250582863372064e-194,1.1081519661833178e-192
325,anne,29.703207,2.19204,6.98018979981793e-194,1.7041512459126047e-192
326,Ald1,29.696945,1.9937509,8.408685815515096e-194,2.046627841152436e-192
327,AP-1gamma,29.653343,2.010789,3.071096717174528e-193,7.452091089021973e-192
328,CG42249,29.652,3.0813317,3.195978828343148e-193,7.73154878260885e-192
329,CG17027,29.632427,2.6466076,5.712930582663811e-193,1.3778549850733719e-191
330,Crtc,29.621687,2.0344594,7.856385612975773e-193,1.8890928427091897e-191
331,Cals,29.618376,2.1915295,8.666724830171506e-193,2.0776645458835847e-191
332,Atpalpha,29.615738,3.2472568,9.372126123638141e-193,2.240022577118197e-191
333,Sap47,29.545792,2.0772245,7.437698291447388e-192,1.7723545120248433e-190
334,CtsB1,29.524263,2.2434363,1.405733999302682e-191,3.339772209089566e-190
335,CG34354,29.517376,3.3508482,1.7230569982168018e-191,4.0814912645260493e-190
336,CG5399,29.514818,2.460679,1.858349467702073e-191,4.38890309004178e-190
337,Pdxk,29.476992,2.6693556,5.678462307133455e-191,1.337126671670863e-189
338,Gpat4,29.472593,2.5029721,6.465436230240738e-191,1.5179471078609448e-189
339,Nadsyn,29.444792,2.3322742,1.467921951062111e-190,3.436232590736277e-189
340,CG31288,29.416214,3.240242,3.4071528399842576e-190,7.9523546784266e-189
341,aralar1,29.406792,2.4316797,4.496526628151171e-190,1.0464285214460574e-188
342,Gdh,29.399002,2.2289593,5.655399581817702e-190,1.3122835356176996e-188
343,psq,29.398075,2.1012294,5.811649580653367e-190,1.344619738733144e-188
344,Hers,29.375645,2.1980054,1.1243872166657268e-189,2.5939124224471073e-188
345,CG45050,29.363178,2.3886023,1.6221918582714403e-189,3.731510115601848e-188
346,Prps,29.335155,2.375001,3.695666607441232e-189,8.476602457816935e-188
347,Rim2,29.294552,2.3203406,1.2168382572901234e-188,2.7829930143023254e-187
348,CG41099,29.293024,2.1459632,1.2726032713083987e-188,2.902191815571216e-187
349,Tlk,29.290108,2.206398,1.3862497339574731e-188,3.152331895019294e-187
350,CG16700,29.265604,4.6178117,2.8429690218923855e-188,6.446493004342306e-187
351,mei-P26,29.249468,1.9918169,4.5606808772985875e-188,1.0312062245005528e-186
352,cac,29.22743,3.7832336,8.693586965820896e-188,1.9601206419537822e-186
353,Mur2B,29.2186,2.3296497,1.1256765171053869e-187,2.530864237186942e-186
354,GLaz,29.213587,3.048155,1.3034067862498365e-187,2.922201299088014e-186
355,CG7766,29.194733,2.2625089,2.2620552163975373e-187,5.0572183896932584e-186
356,Ubr1,29.18825,2.1071243,2.7338451241465323e-187,6.094866482656093e-186
357,gro,29.164997,2.0194767,5.392250920370224e-187,1.1987967898107992e-185
358,CG42833,29.1501,2.474237,8.329644530758075e-187,1.846675231763329e-185
