,names,scores,logfoldchanges,pvals,pvals_adj
1680,ry,20.185383,2.6254718,1.3160581014446064e-90,6.190606636759825e-90
1681,sw,20.178888,1.582844,1.500841411275764e-90,7.055638979529713e-90
1682,RpL13,20.14587,1.0524578,2.9251825739911916e-90,1.3743523085239607e-89
1683,ScsbetaG,20.129807,2.2685483,4.045642712293603e-90,1.8996619673831735e-89
1684,ova,20.128435,1.724925,4.159185053948058e-90,1.951825108748384e-89
1685,RpS30,20.120474,1.0953932,4.8839212949561405e-90,2.2905792331500246e-89
1686,unc-119,20.116272,1.8009908,5.315725472295377e-90,2.4916289183744936e-89
1687,Socs36E,20.116209,1.5270842,5.322622387140306e-90,2.4933932654061034e-89
1688,CG12945,20.105352,1.7776878,6.624789924910581e-90,3.1015707654331363e-89
1689,CG17010,20.101538,2.0359216,7.15422006925523e-90,3.347468402774978e-89
1690,AnxB9,20.099844,1.361908,7.4025187142798074e-90,3.461612599703465e-89
1691,CG8080,20.0974,2.473284,7.776051604081998e-90,3.6341511871338e-89
1692,exd,20.077961,1.7664518,1.1501811487939018e-89,5.372236950264475e-89
1693,tws,20.07314,1.3440307,1.2674027968235716e-89,5.9162808562573645e-89
1694,RpS25,20.07119,0.9780535,1.3181307525855162e-89,6.149474009277915e-89
1695,Miro,20.061094,1.8297149,1.6149088976147303e-89,7.529619165855675e-89
1696,Rack1,20.059744,0.9921002,1.6593604407740635e-89,7.73234762770537e-89
1697,Nep3,20.038729,1.9377217,2.53148054409684e-89,1.1789381890267262e-88
1698,inc,20.037432,1.6464893,2.598284997426346e-89,1.2093421224863327e-88
1699,mgl,20.028313,1.8119905,3.1205094935829373e-89,1.451556695466195e-88
1700,w,20.023384,2.3646119,3.445120450435313e-89,1.601618788844314e-88
1701,CG8485,20.0151,2.1786537,4.068215439795995e-89,1.8901883645847243e-88
1702,Gr39a,19.99386,3.0725317,6.2285984032309244e-89,2.892264567754663e-88
1703,CG34408,19.988749,1.6897237,6.900508336256485e-89,3.202399174825968e-88
1704,CG14442,19.984344,1.5108842,7.537143906871355e-89,3.495811675687011e-88
1705,CG9312,19.97711,1.7866414,8.712289078073888e-89,4.03850371417531e-88
1706,AP-2alpha,19.963297,1.6451397,1.1487714766908827e-88,5.321927929559218e-88
1707,RpS3A,19.959097,1.0226905,1.2495150301722654e-88,5.785276396242619e-88
1708,NK7.1,19.953793,1.5086906,1.3894119339724762e-88,6.429261385166825e-88
1709,Xpc,19.948465,1.9942944,1.5455907903538294e-88,7.147796107162189e-88
1710,lncRNA:CR44041,19.947866,3.4037325,1.5642513528793084e-88,7.229893448064121e-88
1711,CG12012,19.945948,1.6373605,1.6254190151962646e-88,7.508247209487563e-88
1712,CG18622,19.928854,1.8736482,2.287362873412079e-88,1.0559815028704604e-87
1713,Rpn5,19.917141,1.837149,2.8902458414231845e-88,1.3335342986601232e-87
1714,Spred,19.910755,1.510797,3.2833023023648324e-88,1.5140094452214195e-87
1715,Cip4,19.884693,1.3629167,5.521942149959817e-88,2.5448255687047008e-87
1716,CG3529,19.87014,1.7192152,7.379675263788948e-88,3.3990066796583476e-87
1717,hpRNA:CR18854,19.853155,2.2345073,1.0349499464205558e-87,4.764121818138348e-87
1718,EloA,19.850132,2.4001293,1.0991050814489654e-87,5.056518695521569e-87
1719,Cyp6v1,19.834873,1.5392475,1.488932001170975e-87,6.845990639699474e-87
1720,Rab14,19.829739,1.8404683,1.6489162249257319e-87,7.5772079874041e-87
1721,mew,19.81807,1.6644131,2.0793400040340515e-87,9.549605938896142e-87
1722,Rab2,19.811232,1.6338099,2.381824899158645e-87,1.0932493871051704e-86
1723,ced-6,19.80507,1.5810208,2.691859156413669e-87,1.2348419035098786e-86
1724,Ptpmeg,19.792414,1.497113,3.460595393675924e-87,1.5865713558909377e-86
1725,CG6733,19.781076,1.3969857,4.333391149064015e-87,1.9855762898906448e-86
1726,CG8785,19.77919,5.874655,4.498536272306147e-87,2.0600604252752948e-86
1727,Ggamma1,19.774914,1.4717511,4.896546665541541e-87,2.2410359350802257e-86
1728,CG5171,19.77231,2.369742,5.155958564758072e-87,2.3584065641902012e-86
1729,CG15111,19.764488,2.3691483,6.020638814880108e-87,2.7523414317995852e-86
1730,eIF2Bdelta,19.763727,1.8300925,6.11209366101359e-87,2.7925461221588494e-86
1731,Lerp,19.757093,1.299769,6.970466912306188e-87,3.182899951522946e-86
1732,amn,19.754639,1.9433805,7.317637055418005e-87,3.339511085095866e-86
1733,CREG,19.749216,2.166452,8.147121587638566e-87,3.7159278347286736e-86
1734,spir,19.748487,1.46775,8.265519540530147e-87,3.767770333509704e-86
1735,CG8321,19.744717,2.079855,8.906396653802076e-87,4.0575850582490395e-86
1736,RpL18A,19.722286,0.98316306,1.3880829321143492e-86,6.320224288728893e-86
1737,CG2818,19.722029,1.4443474,1.3951598031210819e-86,6.348814678696793e-86
1738,CG5521,19.714325,1.602586,1.624706321190623e-86,7.389164348774954e-86
1739,tweek,19.705923,1.525591,1.9181242617092025e-86,8.718647058220184e-86
1740,CG31678,19.704111,1.9758604,1.9879941384245423e-86,9.031076111712861e-86
1741,Nurf-38,19.70095,1.6242801,2.1160935782552775e-86,9.607523553527527e-86
1742,Pkd2,19.68749,2.5970452,2.7602745454448646e-86,1.252509983306481e-85
1743,Tailor,19.685938,1.7520502,2.8462411273393714e-86,1.2907825146720262e-85
1744,side-VIII,19.67477,1.6169939,3.5477822421828984e-86,1.6080181586294811e-85
1745,Eph,19.667011,1.334329,4.134366422434201e-86,1.8728185746245763e-85
1746,ND-MWFE,19.649822,1.6797333,5.801475883061504e-86,2.6265043545669233e-85
1747,syd,19.646973,1.5675892,6.136565924366342e-86,2.7766303690751403e-85
1748,Treh,19.646715,1.5967737,6.16773284492003e-86,2.78914691549537e-85
1749,CG5316,19.64545,2.1850917,6.323281856579859e-86,2.8578648663554284e-85
1750,ND-13B,19.636953,1.6310751,7.475123782416386e-86,3.3765329275965956e-85
1751,Evi5,19.629837,1.308835,8.598995984500673e-86,3.881985765209351e-85
1752,EndoU,19.625786,2.0682511,9.312509093910252e-86,4.2017154126095065e-85
1753,CG6051,19.620075,1.3626646,1.0420035601584132e-85,4.698757130482046e-85
1754,CG6650,19.617289,2.8727286,1.1007030465582347e-85,4.960643005411659e-85
1755,RpL7A,19.610537,0.94862056,1.2569783365580439e-85,5.661737736652786e-85
1756,RpL17,19.598696,0.9353974,1.586389216988813e-85,7.141443313356314e-85
1757,CG11456,19.585054,2.1106024,2.0738843103585278e-85,9.330720874021211e-85
1758,Rpn13,19.575045,1.7939434,2.5241631297608626e-85,1.135017759873825e-84
1759,SCCRO4,19.564404,1.7653029,3.110234426697197e-85,1.3977614795077917e-84
1760,eRF1,19.563364,1.5264573,3.1743005227709236e-85,1.4257481862716582e-84
1761,CG11247,19.559582,1.7454754,3.4187605379805613e-85,1.5346821839699542e-84
1762,PlexB,19.543646,1.3117082,4.6722808509981e-85,2.0962053716512896e-84
1763,Sh3beta,19.538513,1.3633028,5.166602969692947e-85,2.3166756639879527e-84
1764,CG13784,19.534311,1.5359243,5.609703625985252e-85,2.513943195901837e-84
1765,CG4806,19.532415,2.2403393,5.822007770095881e-85,2.6076173237024827e-84
1766,Svil,19.529596,1.5371788,6.152354230514571e-85,2.754026283501995e-84
1767,Naa80,19.51783,2.033346,7.745876873278692e-85,3.465398203171732e-84
1768,drongo,19.514755,1.3375947,8.226342424722802e-85,3.6782842336162233e-84
1769,ND-42,19.510038,1.575579,9.021281884447101e-85,4.031464487272009e-84
1770,fzo,19.492464,2.060548,1.2720478039959633e-84,5.6813852255913985e-84
1771,Vha14-1,19.471611,1.3534079,1.9116577563100428e-84,8.533305710864628e-84
1772,HmgD,19.433084,1.4457957,4.0525508576183845e-84,1.807973782274928e-83
1773,prominin-like,19.43091,1.6537097,4.228006220809065e-84,1.885193361984277e-83
1774,CG14812,19.4128,2.1819775,6.015860920940198e-84,2.680864337612712e-83
1775,Cdc7,19.410109,2.168923,6.339184969759822e-84,2.8233672733250373e-83
1776,Mical,19.406809,1.4375634,6.759706684715883e-84,3.0089768178777244e-83
1777,RpS16,19.398203,0.94547176,7.991538935244533e-84,3.5553190824824615e-83
1778,Eaf,19.372978,1.7020532,1.3048892673751757e-83,5.8020188151056e-83
1779,asRNA:CR45140,19.355896,3.323115,1.8180702024903792e-83,8.079296896494097e-83
1780,CG6175,19.339628,1.7995212,2.4926576478204957e-83,1.1070905256140248e-82
1781,CG8671,19.33324,1.244455,2.821245667229504e-83,1.2523309685153163e-82
1782,Acbp1,19.323832,2.1613176,3.385574779276025e-83,1.501994964785835e-82
1783,PGRP-LC,19.301842,1.3997575,5.1827911223698545e-83,2.2980409216123494e-82
1784,Ntan1,19.289476,1.4618777,6.583745165278871e-83,2.917596201027535e-82
1785,CG9934,19.287964,2.1405487,6.778982230531415e-83,3.002444049682778e-82
1786,CG1234,19.284386,2.1731386,7.264806693138181e-83,3.215828502262891e-82
1787,CG4360,19.280968,1.8740656,7.761192738406453e-83,3.4336483048903255e-82
1788,RpL3,19.27128,0.89559984,9.359337718577515e-83,4.138387161231025e-82
1789,CG12547,19.253138,1.8106849,1.3286928006107617e-82,5.871774569717409e-82
1790,MSBP,19.251572,1.4394395,1.3694351556764032e-82,6.048465263056878e-82
1791,Aldh,19.2472,1.4268043,1.4900171676255455e-82,6.577396914659854e-82
1792,MICU3,19.244146,1.9921612,1.580473881051459e-82,6.972833491845101e-82
1793,CG18480,19.235466,1.8054336,1.86858102580781e-82,8.239355337620144e-82
1794,CG2641,19.217913,1.983484,2.621063439404186e-82,1.155096562249054e-81
1795,Smurf,19.216797,1.672687,2.6779605557500296e-82,1.179517878429136e-81
1796,Pgk,19.204903,1.4187382,3.3675545786589e-82,1.4824317970987933e-81
1797,RpL35A,19.20428,0.9826466,3.408102158553365e-82,1.4994519115492666e-81
1798,CG8010,19.20383,2.2209275,3.4377678106005533e-82,1.5116681770480555e-81
1799,ttk,19.192493,1.2425743,4.27624861992715e-82,1.879329804859204e-81
1800,blot,19.184788,1.3843331,4.9595983573529367e-82,2.1784460996783677e-81
1801,CG4829,19.182226,1.8774668,5.2100549356781977e-82,2.2871940007205062e-81
1802,RpL13A,19.177523,0.932916,5.703417006472444e-82,2.5023977924208476e-81
1803,glec,19.174822,1.433705,6.007394179196303e-82,2.6343168194062466e-81
1804,ND-B22,19.166592,1.593716,7.037096614688392e-82,3.0841548434088607e-81
1805,CG5577,19.165703,1.8338783,7.15841981193427e-82,3.1356006209788033e-81
1806,RpL18,19.16507,0.9422416,7.245927910938902e-82,3.1721859319671465e-81
1807,lncRNA:CR43241,19.159658,1.7161839,8.039946103930611e-82,3.5178631688391275e-81
1808,timeout,19.15878,2.1247442,8.176825124604869e-82,3.5757885256445137e-81
1809,CG15814,19.144077,1.702304,1.0844382258105812e-81,4.739727533896989e-81
1810,l(3)psg2,19.143177,1.569634,1.1033394066609424e-81,4.81969173304854e-81
1811,MAPk-Ak2,19.138462,1.4561085,1.2078463622239248e-81,5.273312779451572e-81
1812,heph,19.128056,1.6144896,1.4747256662857398e-81,6.434946040552743e-81
1813,CG6454,19.103418,1.9631337,2.364827702219579e-81,1.0313240373679797e-80
1814,Smox,19.088385,1.2556286,3.1537596378233274e-81,1.3746315967927636e-80
1815,CG34200,19.08652,2.2305346,3.268344811248418e-81,1.4237961878886787e-80
1816,Tim8,19.067595,2.0543067,4.6940901415564655e-81,2.0437780873439776e-80
1817,olf186-F,19.05213,1.5326586,6.308175349225048e-81,2.745039234799462e-80
1818,Pex6,19.027441,2.9364939,1.0107083078486683e-80,4.395752689709044e-80
1819,C3G,19.025896,1.3177848,1.040907646055025e-80,4.524622585992324e-80
1820,CG10417,19.024107,1.5494512,1.0770591052703878e-80,4.679210381466712e-80
1821,lawc,19.017088,1.417685,1.2313493177624683e-80,5.346595319187935e-80
1822,CG42671,19.016937,1.2010598,1.2348771805923964e-80,5.3589899020364686e-80
1823,Rfx,18.998903,1.92987,1.7414777655639175e-80,7.553363234944534e-80
1824,mbt,18.991144,1.6967397,2.0188245946053035e-80,8.751538642954037e-80
1825,bif,18.984821,1.2635151,2.2770953701563893e-80,9.865760506845238e-80
1826,CG9281,18.982656,1.4836246,2.3728888599268212e-80,1.0275202631206512e-79
1827,mino,18.982111,1.5997083,2.3977031747638332e-80,1.0377009009214437e-79
1828,asRNA:CR45175,18.968468,2.3566644,3.1083280485703992e-80,1.3445208118789026e-79
1829,svr,18.956615,1.426667,3.894072536087744e-80,1.6834830697839412e-79
1830,QIL1,18.947517,1.7413123,4.629097570780462e-80,2.0001621914137728e-79
1831,RpS17,18.945332,0.9799637,4.8254116864476e-80,2.083855214999265e-79
1832,Cam,18.945204,1.3315387,4.837214746886739e-80,2.0878195320212342e-79
1833,maf-S,18.944517,1.6460031,4.9006523551779895e-80,2.1140537720792207e-79
1834,Scsalpha1,18.940863,1.5028931,5.252908079954021e-80,2.2647830665413897e-79
1835,CG13905,18.93348,1.6832459,6.043559401245327e-80,2.6042603830271553e-79
1836,ifc,18.932022,1.5624692,6.2131168540950525e-80,2.6758764632977555e-79
1837,eIF1,18.9224,1.8182938,7.458168134042171e-80,3.208624874531981e-79
1838,MICAL-like,18.910633,1.9287658,9.323239257358458e-80,4.008841774679415e-79
1839,CG15611,18.909496,1.7552251,9.526242801029933e-80,4.093918275021449e-79
1840,CCT2,18.90763,1.5583595,9.869075131965343e-80,4.238962168122621e-79
1841,CG15309,18.907171,1.5581677,9.95567709954169e-80,4.273852968460211e-79
1842,grsm,18.887175,2.2256062,1.454250539032874e-79,6.2395579731335e-79
1843,CG5823,18.883831,1.9150215,1.5493109826262662e-79,6.643839499311666e-79
1844,RpS4,18.874647,0.9146892,1.843524030999883e-79,7.90124273706412e-79
1845,Rac2,18.865046,1.3101237,2.2108345021416703e-79,9.470415394265637e-79
1846,RpS7,18.861444,0.90838325,2.3666619347760832e-79,1.0132470327532463e-78
1847,Rap2l,18.851864,1.8562328,2.836695944595853e-79,1.2138313453246448e-78
1848,CG14857,18.85136,2.1803663,2.863834573642817e-79,1.2247855653747007e-78
1849,eEF1alpha1,18.844051,0.8409883,3.288055085758193e-79,1.405458132521453e-78
1850,CG40228,18.831577,1.6773672,4.1617429169344e-79,1.7779555488932308e-78
1851,SCAR,18.824333,1.6601458,4.771738770076606e-79,2.037460776343332e-78
1852,CG16711,18.824205,1.4661673,4.7833363220672974e-79,2.041317629347647e-78
1853,sta,18.821783,0.8900058,5.007082706218591e-79,2.1356576237295694e-78
1854,ABCD,18.81037,1.2065551,6.21025786224618e-79,2.6474259413828254e-78
1855,Spf45,18.80558,1.7212847,6.797464148437092e-79,2.896200061959894e-78
1856,Dscam1,18.79122,1.4081787,8.910692889140869e-79,3.7945534887465044e-78
1857,CG6023,18.788788,2.1268523,9.328641766242803e-79,3.9704096159105067e-78
1858,Sur-8,18.781437,1.4842194,1.0714258982488679e-78,4.557711771332303e-78
1859,Ucp4A,18.777632,1.4555697,1.1510041478039296e-78,4.8936121860958735e-78
1860,CG3638,18.773281,1.2553582,1.2492632387365454e-78,5.308535033157589e-78
1861,Nsf2,18.766819,1.8681421,1.4108429376298807e-78,5.991941803946756e-78
1862,Rab39,18.764225,2.1615798,1.4814041233251566e-78,6.288264222690624e-78
1863,CLIP-190,18.745665,1.4650431,2.1002974936964083e-78,8.91059048631648e-78
1864,Gas8,18.741646,2.4788637,2.2650931379405713e-78,9.604622421347367e-78
1865,puml,18.732409,1.7568696,2.694436070772409e-78,1.1412994511589996e-77
1866,CG7834,18.72689,1.2806257,2.9887318444851555e-78,1.2652828058647529e-77
1867,CG17119,18.72659,1.7489433,3.0056209655401583e-78,1.2717563670778374e-77
1868,CG31038,18.701181,1.3472795,4.84198334436057e-78,2.047680416459393e-77
1869,CTPsyn,18.679428,1.9845432,7.279581522609487e-78,3.0769086212665376e-77
1870,CG34232,18.675194,1.646902,7.880243826842813e-78,3.32902657207229e-77
1871,kat80,18.666996,1.7092289,9.187656556228053e-78,3.879286924722497e-77
1872,Rilpl,18.663675,1.6384914,9.777123028909015e-78,4.1259873906196634e-77
1873,CG10600,18.65972,1.4138322,1.0528126421785993e-77,4.440559522575237e-77
1874,E(z),18.649324,1.9161073,1.278810183642203e-77,5.390916446826427e-77
1875,Dab,18.642681,1.2958311,1.4479818413926068e-77,6.10084037884794e-77
1876,Dlg5,18.642498,1.7240183,1.452922044715621e-77,6.1184161660802266e-77
1877,Fit1,18.634966,1.6107115,1.6726262200626218e-77,7.03989005049096e-77
1878,su(f),18.634676,1.8480681,1.6816950307990485e-77,7.074318578292615e-77
1879,norpA,18.62667,1.5251163,1.953006167376199e-77,8.211292174404209e-77
1880,CSN7,18.626553,1.8733919,1.9573114062666935e-77,8.225048301202014e-77
1881,CG12338,18.609085,1.5452899,2.7120737656799346e-77,1.1390709815855727e-76
1882,Src64B,18.598488,1.3270904,3.305048941629852e-77,1.387388424389873e-76
1883,Kdm2,18.596365,1.4137027,3.438465700406952e-77,1.4426330263331012e-76
1884,RpL11,18.592936,0.9919998,3.665533758777169e-77,1.5370907895736295e-76
1885,CG17162,18.584501,1.5855758,4.289617998361635e-77,1.7978446365961164e-76
1886,lncRNA:CR44206,18.582392,1.3407946,4.46175622059683e-77,1.869006197880535e-76
1887,lncRNA:flam,18.564978,1.3390362,6.171348722555621e-77,2.5837856119316248e-76
1888,lncRNA:CR44357,18.558525,1.3570013,6.958814219862044e-77,2.911945445629969e-76
1889,CG10462,18.52704,1.5954239,1.2497253267823707e-76,5.22678080707351e-76
1890,CG9034,18.523397,1.6846147,1.337252224115554e-76,5.589910951541857e-76
1891,CG11668,18.521555,3.8237345,1.3838322634999313e-76,5.7815858190005e-76
1892,sktl,18.51596,1.5748196,1.5353363693112977e-76,6.411197357475666e-76
1893,CG9705,18.510014,1.7363875,1.7145935266846475e-76,7.155977912366601e-76
1894,CG11594,18.507345,1.266104,1.8016579112640997e-76,7.515406349974303e-76
1895,Ten-m,18.50698,1.6057129,1.8138833724474477e-76,7.562439895918929e-76
1896,CG7149,18.504698,1.8566067,1.8923769944004415e-76,7.885564658865505e-76
1897,Mapmodulin,18.482258,1.3594811,2.86920095025367e-76,1.1949749012594955e-75
1898,Dp1,18.474092,1.2442122,3.3379698572302924e-76,1.3894823270761454e-75
1899,trol,18.473705,1.5058689,3.361914361253179e-76,1.3987180554738137e-75
1900,blp,18.471691,2.6343617,3.489768421520644e-76,1.451152918854901e-75
1901,mt:ND4,18.464157,1.2543046,4.012323532018497e-76,1.667576135317766e-75
1902,CG42673,18.459969,3.7221482,4.3360064375724156e-76,1.8011625906387712e-75
1903,ND-13A,18.45627,1.7679912,4.6431592695362534e-76,1.927746720200263e-75
1904,CG2201,18.454395,1.1738901,4.807159571646634e-76,1.994795778453366e-75
1905,CG8578,18.4434,1.6691694,5.891694527334644e-76,2.4435641867147695e-75
1906,CG1344,18.440079,1.9469962,6.26505483087791e-76,2.5970610103623586e-75
1907,Cyp4p1,18.436274,2.0855446,6.721670819124857e-76,2.784892142083016e-75
1908,Atg18b,18.435,1.4469398,6.882042241181791e-76,2.849852975939952e-75
1909,Ppr-Y,18.433949,2.2745771,7.016973296046644e-76,2.904216872763143e-75
1910,CG16721,18.41692,1.7909926,9.61191605028923e-76,3.976155917060914e-75
1911,RpL30,18.415827,1.2636914,9.807946196726684e-76,4.055139936610269e-75
1912,CG31883,18.3852,2.269295,1.7260231272339293e-75,7.132615820173854e-75
1913,cic,18.374998,1.0973253,2.0831570359889235e-75,8.603968266443094e-75
1914,Glo1,18.374847,1.5091983,2.0889246869774139e-75,8.623315136749604e-75
1915,CG8475,18.363071,2.0055645,2.595093520010215e-75,1.0707283217087248e-74
1916,CG14414,18.354326,1.965768,3.048452710446478e-75,1.257131353494483e-74
1917,Mitofilin,18.353651,1.6762006,3.086574889035177e-75,1.2721931404366119e-74
1918,Ent1,18.343899,1.9737997,3.693317263530166e-75,1.5214861335629705e-74
1919,Hel25E,18.318974,1.4611555,5.840459442006209e-75,2.4047706517810354e-74
1920,msk,18.314215,1.6657815,6.373947428863125e-75,2.6230738152182843e-74
1921,Mtch,18.311686,2.0427601,6.67701270325006e-75,2.7463743723600636e-74
1922,AOX3,18.305386,1.8301543,7.496067784852269e-75,3.0816737344854963e-74
1923,cv-c,18.304817,1.8015797,7.574642051033255e-75,3.112368409095182e-74
1924,mahe,18.302309,1.4669333,7.931488203404615e-75,3.2573124154229786e-74
1925,RpS26,18.292524,0.8950139,9.491477787800824e-75,3.8959603771586775e-74
1926,CG12112,18.291935,2.045962,9.594670202213267e-75,3.93628763605234e-74
1927,Pfrx,18.287981,1.6919302,1.0316526510247003e-74,4.230254224371762e-74
1928,CG32444,18.284208,1.161706,1.105552210174432e-74,4.530942348495523e-74
1929,CG5567,18.283352,2.053232,1.1230703957579921e-74,4.600369161007647e-74
1930,CG15443,18.276964,2.5286448,1.2625933345915847e-74,5.1692285751103e-74
1931,CG32280,18.270107,1.693843,1.4317092955014198e-74,5.85859860303126e-74
1932,CG5938,18.255854,2.063346,1.8588200718504424e-74,7.598535671216061e-74
1933,Usp16-45,18.244999,2.0403707,2.2674441429900124e-74,9.264162183807756e-74
1934,CG3625,18.23965,1.9804248,2.500509574850323e-74,1.0211162496784875e-73
1935,mth,18.235922,2.0399761,2.677039874196012e-74,1.0926441209603107e-73
1936,cora,18.233402,1.3958579,2.8032234118795942e-74,1.1435599761737411e-73
1937,CG6695,18.200205,1.9287524,5.141601491449815e-74,2.0964142556582517e-73
1938,RhoGAP93B,18.196646,1.457802,5.486583120003607e-74,2.2359301101950185e-73
1939,l(3)02640,18.189402,2.5766153,6.261977845272917e-74,2.55061830453056e-73
1940,YL-1,18.179821,1.9902275,7.457614470003248e-74,3.0360692361511947e-73
1941,CG10561,18.17456,2.55769,8.208470106175779e-74,3.340041593816617e-73
1942,RpL40,18.16873,0.96170896,9.128673337420494e-74,3.712575937277962e-73
1943,Gyg,18.165815,1.2947894,9.62664309707254e-74,3.913097671583266e-73
1944,rictor,18.16006,1.9943545,1.069066786310934e-73,4.343390787263259e-73
1945,CG4004,18.153555,2.0955853,1.203517870608961e-73,4.887142210294245e-73
1946,TBPH,18.135157,1.8259774,1.6822157252261205e-73,6.827514001567922e-73
1947,CG12084,18.115406,1.9752811,2.408905994145551e-73,9.771907649033864e-73
1948,CG11151,18.114323,1.6206384,2.456748427051487e-73,9.960907147683537e-73
1949,ITP,18.10246,1.7022079,3.047462473521363e-73,1.234967099122023e-72
1950,Slmap,18.097027,1.6890469,3.363381195218431e-73,1.3622977573915264e-72
1951,RpL26,18.09421,0.89994735,3.539913082962941e-73,1.4330706117651093e-72
1952,Grx1,18.092161,1.7013359,3.673879132481404e-73,1.4865482468438992e-72
1953,CG11076,18.09081,1.8691937,3.765009694225161e-73,1.5226479754236816e-72
1954,Hs3st-A,18.082163,5.5408373,4.4045541381917216e-73,1.7803883385407776e-72
1955,GstE5,18.080042,1.809164,4.5773524321199484e-73,1.8492968531595264e-72
1956,Rme-8,18.06985,1.6493541,5.5062680226463523e-73,2.2234595226911374e-72
1957,CG17786,18.057816,1.6607023,6.847867754272322e-73,2.763802203663966e-72
1958,CG1161,18.047785,1.6901623,8.211765120245385e-73,3.3125919205287893e-72
1959,Uhg5,18.031078,2.3863058,1.1110257607546273e-72,4.4795613119787633e-72
1960,AdamTS-B,18.022549,1.3401178,1.296315870382052e-72,5.223988867023166e-72
1961,Pldn,18.018005,1.3300073,1.4072761912379882e-72,5.66827490185382e-72
1962,CG8414,18.006838,2.1788285,1.7218621871035227e-72,6.931867044591268e-72
1963,CG11309,17.991686,1.9456159,2.2636621198669028e-72,9.10843620425717e-72
1964,Pp2A-29B,17.99131,1.3951795,2.2790364109333634e-72,9.165664878533926e-72
1965,Ho,17.985159,2.5885131,2.546554657146744e-72,1.0236378038500471e-71
1966,sd,17.982416,1.0991079,2.6757489196036294e-72,1.0750270394308574e-71
1967,PR-Set7,17.960169,1.7291843,3.9958997136269497e-72,1.6046097790492883e-71
1968,RpS3,17.955593,0.89851844,4.339221625666679e-72,1.7415968188946595e-71
1969,Zn72D,17.93777,1.5816871,5.980560496825535e-72,2.399157308177139e-71
1970,Edem2,17.928192,1.7514116,7.105366458345771e-72,2.84894768977199e-71
1971,Ttc30,17.919521,2.106978,8.303873543503036e-72,3.3278212252135276e-71
1972,CG30109,17.91397,2.1518152,9.17504149750094e-72,3.675095887197282e-71
1973,Ubi-p63E,17.90842,1.3101062,1.013729315960512e-71,4.0584867332644444e-71
1974,Mlp84B,17.895346,1.6018345,1.28198483190349e-71,5.1298729397284445e-71
1975,alph,17.886194,1.225892,1.5108156335183525e-71,6.042503330237471e-71
1976,RpS29,17.880322,0.9418031,1.678660750913731e-71,6.710427381477843e-71
1977,CG42588,17.880161,1.7822591,1.6835074687036665e-71,6.726423666371727e-71
1978,SMC5,17.874834,2.4023237,1.8522318133189645e-71,7.396845460213567e-71
1979,Tif-IA,17.873741,1.8454202,1.8888909166991927e-71,7.539459782351492e-71
1980,Uev1A,17.868341,1.5544035,2.080924393201096e-71,8.30179310550753e-71
1981,ND-B14.7,17.868084,1.6388222,2.0905393161055896e-71,8.335973154751698e-71
1982,htk,17.86506,1.6654611,2.206887252333745e-71,8.795501072270543e-71
1983,TMEM216,17.863905,2.058252,2.2531362266011284e-71,8.975330944703893e-71
1984,CG10194,17.853209,2.410585,2.728941170732679e-71,1.0859821388930695e-70
1985,Gel,17.852673,1.4805125,2.7552533827683985e-71,1.0959051311071306e-70
1986,CG15019,17.843704,1.9581665,3.235227869034093e-71,1.2861727577243928e-70
1987,CG12301,17.820953,2.1209483,4.860135775716381e-71,1.931194240585456e-70
1988,CG34355,17.818907,2.056646,5.041253127482172e-71,2.0021623573667968e-70
1989,alphaSnap,17.817385,1.62058,5.180252307091911e-71,2.056340554221672e-70
1990,Cp190,17.816967,1.5920777,5.219092454822015e-71,2.07072566540022e-70
1991,CG14778,17.798416,3.4596248,7.269523679282524e-71,2.882817088361216e-70
1992,CG12206,17.790627,2.262086,8.354153954490725e-71,3.311290404571299e-70
1993,Akt1,17.785631,1.1473525,9.132764121406449e-71,3.618102023010151e-70
1994,ASPP,17.772923,1.2566493,1.1456367359883115e-70,4.536379493398493e-70
1995,CG42813,17.77212,1.3478854,1.1621709172956797e-70,4.599561576706273e-70
1996,Ubc2,17.770758,1.6535308,1.1907130151175404e-70,4.7101813555270894e-70
1997,spg,17.768862,1.7997437,1.231661380621212e-70,4.869743133812333e-70
1998,Paf-AHalpha,17.737022,2.0400188,2.1713911969919554e-70,8.580984377784992e-70
1999,Ire1,17.73668,1.2923309,2.1846806119975387e-70,8.629217365205165e-70
2000,lncRNA:CR45517,17.726606,1.8297696,2.613397771150412e-70,1.0317476617354229e-69
2001,Roc2,17.714775,1.5810449,3.225103543752576e-70,1.2726127468877912e-69
2002,mri,17.712975,1.8240772,3.329949392270365e-70,1.3133333604102991e-69
2003,CG7394,17.69898,2.1974676,4.2697147418045725e-70,1.6831431218436153e-69
2004,Got2,17.69764,1.7565433,4.3724777669769064e-70,1.7227995320479801e-69
2005,Uxs,17.693033,2.6827538,4.745178714805421e-70,1.8687222855584535e-69
2006,CG5676,17.689432,1.74305,5.058307383070873e-70,1.991051852713209e-69
2007,CG17272,17.688595,1.7538278,5.1338951191733376e-70,2.0198057960207908e-69
2008,RpS15Aa,17.684448,0.9296747,5.525907794795891e-70,2.1729594930227515e-69
2009,Cul3,17.68178,1.3237612,5.7937659545657446e-70,2.2771646040685806e-69
2010,rols,17.677977,1.4502562,6.198180747635013e-70,2.4349121703073575e-69
2011,Itpr,17.673422,1.2271694,6.71950681444808e-70,2.6384092124416513e-69
