,names,scores,logfoldchanges,pvals,pvals_adj
28,CG30015,11.957652,0.75816166,5.9212636527679884e-33,1.8174831242722876e-32
29,wake,11.902382,0.9487309,1.1501731955218397e-32,3.5208571012147395e-32
30,miple2,11.843652,2.3273776,2.3212102963506086e-32,7.083785563134392e-32
31,Sox21a,10.907456,5.2478333,1.0618612630919814e-27,3.034597412189975e-27
32,CG32521,10.881338,0.80066264,1.414702163707398e-27,4.035704129371749e-27
33,Octbeta2R,10.629351,3.5781205,2.176222938832656e-26,6.109544398648715e-26
34,chn,9.842463,2.5037403,7.387987431646691e-23,1.9606866278251422e-22
35,LanB1,9.763496,1.2891523,1.6148907148432127e-22,4.264404512089294e-22
36,Traf4,9.346056,0.85092634,9.09773034875687e-21,2.3327588867833742e-20
37,E(spl)mbeta-HLH,9.146567,4.432143,5.877135974089078e-20,1.483073088705611e-19
38,Mes2,9.0272045,5.289881,1.761135998661499e-19,4.398142897190734e-19
39,klu,8.976911,3.9165504,2.7847672051179156e-19,6.93707736636416e-19
40,E(spl)malpha-BFM,8.184867,5.009901,2.726054873280126e-16,6.44009223402687e-16
41,Sema2a,7.3444233,1.7138886,2.0664787166702647e-13,4.513475330949132e-13
42,Lrch,7.15519,1.1369704,8.355714370000582e-13,1.7925372148472946e-12
43,Df31,7.1193643,1.0579712,1.0842618328562544e-12,2.317303954807446e-12
44,LanA,6.501558,1.3647875,7.949234712248748e-11,1.6106914224742306e-10
45,bib,6.4013286,4.8405547,1.5403079845070447e-10,3.0950041021690406e-10
46,Tsp42Ea,6.374127,0.88498884,1.8400831449361343e-10,3.6908320943918076e-10
47,Egfr,6.1343164,0.25791836,8.552603604415248e-10,1.6815753974194898e-09
48,CG15186,6.088566,3.452527,1.139266465293789e-09,2.2273205102611807e-09
49,Ccdc85,5.785973,0.45242193,7.2093758745935695e-09,1.3700912747347236e-08
50,axed,5.7781596,-0.11714228,7.552222701165618e-09,1.4342195294339575e-08
51,msi,5.686111,2.836839,1.2996487522079134e-08,2.4488410082440303e-08
52,kek5,5.567747,0.50544405,2.580540661211625e-08,4.8088323864629654e-08
53,jigr1,5.5431376,0.5539355,2.9709962099685766e-08,5.520933652846113e-08
54,CG14626,5.3281064,5.2753487,9.924191515453448e-08,1.8037597687027632e-07
55,tinc,5.321933,3.4445503,1.0267044709405619e-07,1.864371636827728e-07
56,jumu,5.059436,2.574309,4.204988045981178e-07,7.443838936379937e-07
57,CG31689,4.8233013,0.38811672,1.4120126039830477e-06,2.44202701327707e-06
58,CG42238,4.681082,0.23984574,2.8536498766806365e-06,4.858224463850521e-06
59,dpr10,4.625312,3.2785754,3.7403528388567036e-06,6.323166576988213e-06
60,CG30090,4.3613443,4.3786373,1.2926573331681677e-05,2.123479817272538e-05
61,asRNA:CR44029,4.326376,0.5769495,1.5158247455847273e-05,2.4783174096361635e-05
62,mira,4.0326056,0.9911801,5.5161805963972735e-05,8.742190634553145e-05
63,cib,3.9538095,0.9721587,7.691669554136792e-05,0.00012105595804108113
64,Dgk,3.844588,-0.53689724,0.00012075516080772932,0.00018774962392434415
65,Msr-110,3.6853838,0.7729669,0.00022835832293107225,0.00034705058090670306
66,CG13300,3.6637526,3.3504324,0.0002485470061502771,0.0003769408578410929
67,Cyp305a1,3.663479,3.4735343,0.00024881250924735284,0.00037727162528094517
68,insc,3.618784,0.8176586,0.00029599064419342147,0.00044659517291667137
69,Pvf2,3.5732875,0.7675775,0.0003525272484891861,0.0005296893280584165
70,CG15529,3.4090972,0.6569356,0.0006517823069644013,0.0009594110192583078
71,CG6006,3.368851,1.5728575,0.000754822547587869,0.0011055636099101675
72,CG1648,3.3379638,0.40442625,0.0008439472021904915,0.0012302153447315241
73,Grip,3.2007303,3.2754142,0.0013707981672305338,0.0019689916284042265
74,CG32091,3.1524534,3.0871537,0.0016190467972037675,0.0023097317546056256
75,Nrg,3.1361003,0.17765571,0.0017121062856586351,0.002437248064309976
76,CG10479,3.0906982,0.46869615,0.0019968647273091215,0.0028234226975756434
77,Ae2,3.0359933,0.67088896,0.002397447245825162,0.0033653055783990234
78,mthl15,2.816033,1.2779065,0.004862067960415343,0.006628502723012284
79,Cdk4,2.774024,2.094024,0.005536759480183257,0.007509725409471463
80,dpr21,2.5974488,0.7479257,0.009391913426311653,0.012421109830510875
81,CG43051,2.4891229,1.1421231,0.01280587423615408,0.016689365162199172
82,apt,2.4152184,-0.6284403,0.015725782534311526,0.02028878313998791
83,CG6040,2.215353,-0.082377836,0.026735851601045784,0.033489241877986055
84,corn,1.8198447,0.5738076,0.06878265561421766,0.08165888365655703
85,CG44838,1.8045473,1.3088235,0.07114554936489655,0.08431319645551096
86,Hil,1.5953603,1.3676438,0.11063170543512388,0.12777793405284443
87,Adgf-A,1.230937,1.1555223,0.2183464366804092,0.2373745785465615
88,fra,1.1553171,0.09932268,0.24796060451554713,0.2664396451112785
89,Dscam1,1.1112628,0.026162652,0.2664552424181593,0.28435468951543713
90,Cenp-C,1.0735141,1.2535269,0.2830405040075763,0.30064318315711996
91,stg,0.910125,1.3334883,0.36275658899215724,0.3752508047554691
92,asRNA:CR44381,0.8863259,0.87916005,0.37544193786181723,0.38716537748668095
93,CG30283,0.8846105,1.1826465,0.37636675439757905,0.3880185230894212
94,Sox102F,0.84422266,0.4460858,0.3985449811461095,0.40913446471583714
95,nahoda,0.7083934,0.38148984,0.4787009898138397,0.48677413797474767
96,CG7120,0.6411715,0.8419012,0.5214112482096704,0.5285165721473213
97,Nplp2,0.60483664,0.1600325,0.5452875396135896,0.5522961984963807
98,Nrt,0.60439366,0.25685692,0.5455819526088905,0.5525240820478636
99,fax,0.56517464,0.14410926,0.5719550034946745,0.5783496217525238
100,Ih,0.5595759,-0.11693978,0.575768726379065,0.5820580837356761
101,mfas,0.5462296,0.3519594,0.584908135963558,0.5910720993059875
102,uzip,0.46749932,0.069839716,0.6401426903418208,0.6455772519552143
103,CG14253,0.45292765,0.4882663,0.6506008387511975,0.6558748670830628
104,sle,0.43043867,0.35071972,0.6668765685055578,0.6716869917407915
105,CG1722,0.41030604,0.2701487,0.6815814605416963,0.6859770921157512
106,HipHop,0.38943824,0.58848256,0.696951996094586,0.7010035305088854
107,lds,0.3119898,0.2413863,0.7550482695837268,0.7581919224850974
108,CBP,0.30880404,0.29061773,0.7574706066010615,0.7605283913129618
109,CG7497,0.23242067,0.34572253,0.8162112946735478,0.8189896235888511
110,Act42A,0.19076988,-0.11448371,0.8487058898662854,0.8509511435431804
111,CG5910,0.1881779,-0.09020895,0.8507372001492238,0.8528803849335775
112,CG17270,0.15330395,0.06271722,0.878158581870471,0.8799275025943698
113,elB,0.11943853,-0.15406826,0.9049279358748741,0.9062943804741567
114,Nepl3,0.10699702,0.15813752,0.9147913454716747,0.916057413010702
115,CG10283,0.09523413,-0.05270503,0.9241288595321109,0.9252914320060474
116,CG32373,0.067250155,0.27718845,0.9463825600856218,0.9474539365687377
117,Jheh2,0.061830554,0.042073086,0.9506977722263718,0.9516543289082747
118,Gart,0.056307275,0.019359125,0.9550970234411071,0.9554571656068089
119,ogre,-0.013930725,0.032578338,0.988885248932135,0.988885248932135
120,CG9902,-0.02518464,-0.14050685,0.9799076886601228,0.9800308235795323
121,dysc,-0.03896456,0.45775014,0.9689186450612621,0.9691621837429415
122,dUTPase,-0.057127282,-0.06299878,0.9544438025533372,0.9549237240128234
123,CG4730,-0.05713671,-0.11546867,0.9544362944443119,0.9549237240128234
124,CG8097,-0.05715556,-0.1308821,0.9544212782383921,0.9549237240128234
125,CG7985,-0.05748545,-0.16374516,0.9541584972584836,0.9549237240128234
126,Jafrac2,-0.12587607,-0.053625323,0.8998300233591822,0.9013021842330393
127,DNApol-eta,-0.13755412,-0.094194375,0.8905928099850148,0.8921621365224334
128,Ubx,-0.14089072,-0.5335637,0.887956275367487,0.8896329299659905
129,pdm3,-0.15823343,-0.13831984,0.8742728594161969,0.8761442568740255
130,CG30001,-0.16547213,-0.20858681,0.8685723825120009,0.870541190330313
131,asRNA:CR45281,-0.18212679,-0.20729114,0.8554832208904444,0.8575303469857742
132,Drep1,-0.19810283,-0.37150204,0.8429646108308813,0.8453011638658162
133,CG7800,-0.20548292,-0.31350866,0.837194849411267,0.8396211953710023
134,CycB,-0.20865926,-0.17249772,0.8347142413808163,0.8372388969313065
135,armi,-0.20882893,-0.4066775,0.8345817920212174,0.8372115556713977
136,Wsck,-0.22041273,-0.43724743,0.8255497351782672,0.8282554320287191
137,CG6071,-0.27993405,-0.6063383,0.7795280963475784,0.782280181418532
138,sano,-0.30030233,-0.28110567,0.7639465601492501,0.7667403117563533
139,plx,-0.3057219,-0.55587816,0.7598163794906477,0.7626912049900448
140,snu,-0.3069755,-0.60615975,0.7588620204298837,0.7618293164229875
141,Ndc1,-0.31767333,-0.61624455,0.7507327534927719,0.7539535627822046
142,mst,-0.31869125,-0.66752297,0.7499606436089352,0.7532731906213421
143,boi,-0.31939816,-0.23277137,0.7494246034919774,0.7528297891193548
144,CG14803,-0.32804126,-0.6561705,0.7428804774764424,0.7463501287850297
145,Hexo1,-0.33086887,-0.24946225,0.7407435431271114,0.7442971669926373
146,Cnb,-0.3337436,-0.34719026,0.7385730418434155,0.7422099545494627
147,asRNA:CR45136,-0.33554384,-0.623973,0.737214868742682,0.7409386463345127
148,arx,-0.33776826,-0.41502285,0.7355378404271598,0.7393465107299526
149,RPA3,-0.34741986,-0.6860571,0.7282759264088724,0.7321394591749671
150,ihog,-0.34768376,-0.6792602,0.7280776971858949,0.7320326417259395
151,Cep135,-0.36498877,-0.21546836,0.7151197885787952,0.7190951860137247
152,Cdc6,-0.3689757,-0.3876311,0.712145829712389,0.716195180525765
153,CG30345,-0.398628,-0.5222604,0.6901673383639315,0.6942671696206434
154,pirk,-0.39975902,-0.5915033,0.6893340084308306,0.6935165431805057
155,vls,-0.4016064,-0.59898114,0.687973713397666,0.6922354974629612
156,Cht4,-0.4079874,-0.9456839,0.6832829282288213,0.6876025825987089
157,CG40486,-0.41606495,-1.0597725,0.6773624734288202,0.681817114711013
158,glu,-0.416376,-0.27548102,0.6771348930500715,0.6816742491507106
159,CG7655,-0.4196466,-0.38863194,0.6747436386470819,0.6793528931046331
160,LBR,-0.42335078,-0.72186404,0.6720393498351445,0.6767157370113759
161,26-29-p,-0.4242933,-0.21874319,0.6713519107219734,0.6761090544649103
162,l(2)41Ab,-0.43094763,0.04870947,0.6665064395728697,0.6713991586584571
163,AnxB10,-0.4356415,-0.8885097,0.6630968646269388,0.6680491070336464
164,CG34236,-0.43643323,-0.97764874,0.6625224404182717,0.6675548934408183
165,CG4880,-0.4376491,-1.0383747,0.6616406754541878,0.6667508402051001
166,mei-218,-0.4416266,-0.6870984,0.6587594248002495,0.6639313995169287
167,spdo,-0.4444825,-0.82556754,0.6566937762279503,0.6619333542297691
168,Skp2,-0.45785713,-0.60560477,0.647055087911476,0.6523830054075801
169,CG17068,-0.4636349,-0.83707887,0.6429093500306853,0.6482852548960122
170,Mp,-0.47309798,-0.88020194,0.6361432745905282,0.6416251834325198
171,Fur2,-0.478527,-0.22956349,0.6322751556074073,0.6378045581089169
172,aft,-0.48510593,-1.0246035,0.627601205525156,0.6331699828590083
173,CG4553,-0.49570006,-1.1258134,0.6201060392116979,0.6256876224753934
174,asl,-0.5044657,-1.043172,0.6139341737363035,0.619538745881481
175,Mal-A5,-0.5117044,-0.8968838,0.6088579211557263,0.6144940647322377
176,CG33978,-0.5142587,-1.0669786,0.6070711610293953,0.6127684680574454
177,GstO1,-0.51507866,-1.1487072,0.6064980486318394,0.6122676267200419
178,CG11961,-0.52119577,-0.89070415,0.60223041756932,0.6080365207959175
179,Tsp42El,-0.5233542,-0.62547374,0.6007278179423866,0.6065963845475076
180,Rai1,-0.52594614,-0.68492514,0.5989256282923765,0.604853327696869
181,Orct2,-0.53575796,-0.36886436,0.5921258321820824,0.5980621190783241
182,Cdc23,-0.5394904,-0.8568904,0.5895485013497541,0.5955345249705156
183,Alp8,-0.5426856,-1.0335368,0.5873462678509698,0.5933852431868327
184,FucTA,-0.5454284,-0.7133919,0.5854588976812425,0.5915535567659019
185,CG33107,-0.5512345,-0.98899084,0.5814729595904478,0.5876753378260792
186,CG13492,-0.55728555,-1.9144982,0.577332339486103,0.5835646545554856
187,lncRNA:CR44692,-0.55968904,-0.9250223,0.5756915627620355,0.582054007624878
188,CG10947,-0.56538194,-0.76712185,0.5718139853804975,0.578280496778066
189,Rrp45,-0.56645644,-0.7888697,0.5710835200224534,0.5776151653143611
190,gas,-0.5705282,-0.4441189,0.5683194790237269,0.57489256908361
191,CG13847,-0.5715933,-1.0419985,0.5675975345286061,0.5742352583339488
192,CG30281,-0.57312965,-1.2243255,0.5665569197191364,0.5732553424923222
193,CG7718,-0.58290374,-1.245739,0.5599580835482225,0.5666505259962241
194,Pop4,-0.5889737,-0.97555006,0.5558789034758518,0.562594124207058
195,asRNA:CR45330,-0.5921218,-1.2128348,0.5537690304054381,0.5605300410780722
196,Yp3,-0.5943933,-1.1952872,0.552249076632087,0.5590626304903054
197,CG7744,-0.60068005,-1.1319282,0.5480531074943007,0.5548854703660017
198,CG14174,-0.6020279,-1.2490227,0.5471555771254579,0.5540472313411603
199,GluClalpha,-0.6100489,-1.1129426,0.5418294222666215,0.5488634812040271
200,mu2,-0.610162,-1.1102312,0.5417545032316445,0.5488574454201449
201,pre-rRNA:CR45846,-0.6111611,-1.2040874,0.541092943033208,0.5482569998219354
202,snoRNA:Psi28S-3342,-0.6150255,-0.84795696,0.5385378836290988,0.545737587955691
203,CG33172,-0.62431896,-1.6678963,0.5324181552921272,0.5396047495186604
204,CG2233,-0.64152026,-1.9353316,0.521184719587528,0.5283542457262942
205,RfC38,-0.64291525,-1.5627478,0.5202791120017245,0.5275033697352517
206,Sld5,-0.65747744,-1.0961614,0.5108739673257111,0.5180336228749312
207,DNApol-theta,-0.6595416,-1.2381293,0.509548036631649,0.51675494693569
208,mus304,-0.66033334,-1.3419573,0.5090399389471447,0.5163054510106186
209,CG12814,-0.66066325,-1.48333,0.5088283099476947,0.5161565790050602
210,CG8774,-0.6640941,-2.1449838,0.5066301046632125,0.5139922247309762
211,pbl,-0.6689576,-0.73181593,0.503522543347174,0.510904630609403
212,Jon65Aiv,-0.67523485,-2.6588492,0.49952654880512515,0.5069146757541745
213,CG1136,-0.6802492,-1.2624475,0.49634669194381,0.5037520174930864
214,Gagr,-0.68126714,-1.6195099,0.49570247789761546,0.5031623544939576
215,lok,-0.6815122,-0.8464929,0.49554745601663597,0.5030691584740313
216,CG16753,-0.6831145,-0.94233835,0.4945344896523718,0.5021048607147885
217,Pms2,-0.68435866,-0.97454506,0.493748715271658,0.5013710161836088
218,CG13390,-0.6894861,-1.3863031,0.490517436721439,0.4981534105992003
219,spz,-0.69214404,-1.8066317,0.488846883913714,0.49652020789551427
220,CG31955,-0.69285095,-0.9599235,0.48840310460151815,0.49613277722061044
221,Rcd4,-0.6931997,-1.9867057,0.4881842535109041,0.4959737648319231
222,SoYb,-0.6962158,-1.1606988,0.4862936959818499,0.4941161146839708
223,sud1,-0.6962629,-1.1555591,0.4862641874640402,0.4941161146839708
224,CG32198,-0.69662106,-1.3243507,0.4860399543731825,0.4939844204898684
225,sif,-0.69778043,-1.2545165,0.4853145309214496,0.4933101343044467
226,Cap-D2,-0.7017768,-1.7751378,0.4828183836084292,0.49083554925782197
227,ValRS-m,-0.70205957,-1.8153663,0.48264203398836814,0.4907189510109124
228,CG11777,-0.70997685,-1.5705928,0.4777184824649383,0.48583713288249986
229,CG8027,-0.71067435,-1.6489756,0.47728606152016584,0.48545939471424915
230,CG12320,-0.7108723,-1.6717052,0.47716338649838563,0.4853966504525372
231,CG30414,-0.7114661,-1.7890167,0.47679546500134784,0.48508438015412597
232,CG32237,-0.71220124,-1.8958014,0.47634015846286504,0.48468311444719286
233,Mtk,-0.71231437,-2.0061238,0.4762701324540083,0.4846738248563422
234,Pif1,-0.71238977,-1.9817868,0.4762234515822398,0.4846738248563422
235,CG6962,-0.71855396,-1.4224087,0.4724157834022511,0.48087443664132457
236,tam,-0.7211554,-1.8027654,0.47081392293167434,0.47930519475737987
237,Tsen15,-0.72718763,-1.3499984,0.46711102526320547,0.47559634771265863
238,CG10959,-0.72752696,-1.3527713,0.46690321815192004,0.4754455876754262
239,Ets21C,-0.7280642,-1.4508282,0.4665742951313987,0.4751714414524379
240,Mtr4,-0.7282433,-0.8075247,0.46646468270751584,0.4751206052814332
241,CG5078,-0.7291481,-1.5444794,0.465911070118318,0.4746174589878015
242,GstD2,-0.7324753,-2.1559408,0.46387853188444417,0.47260742898979663
243,CG13014,-0.73669785,-1.3480026,0.4613061183436695,0.47004677965654407
244,CG3788,-0.7376875,-1.405245,0.4607043638871746,0.4694937301124229
245,Yp2,-0.74239075,-1.0838642,0.45785060479574957,0.4666452764207159
246,Taf8,-0.7458122,-1.2788645,0.45578087203381956,0.464595281828531
247,hbs,-0.7494598,-0.50134116,0.4535801070019654,0.4624111786382275
248,WDR79,-0.74981797,-0.9433452,0.45336433493885087,0.4622504152931481
249,rasp,-0.7502233,-1.8432525,0.453120241692066,0.46206073076581083
250,Nup93-1,-0.7505249,-0.95144236,0.45293863906344245,0.46193472940875685
251,CG3568,-0.75222147,-2.3234987,0.451917890373156,0.46095277322567585
252,CG11029,-0.7544836,-1.2099632,0.45055891743086784,0.4596255349695305
253,Coq2,-0.75497365,-1.2619262,0.4502647786361792,0.45938435753946294
254,Ance,-0.75867784,-1.6469948,0.4480452892934098,0.45717852019054467
255,nmdyn-D7,-0.7592528,-1.7273766,0.4477013464991434,0.45688614140103634
256,CG18661,-0.76086456,-2.1154633,0.446737979353111,0.4559614744384984
257,CG3734,-0.7624386,-2.4952722,0.44579828666835997,0.45506073664146174
258,lncRNA:CR44082,-0.76572806,-1.3630964,0.44383813770120095,0.45311797562389156
259,CG4854,-0.7686782,-1.7503527,0.44208437582523463,0.45138544543849163
260,lncRNA:CR46090,-0.77152467,-2.3353276,0.44039601324399313,0.44971925447895067
261,CG15126,-0.77167547,-2.405663,0.44030666683344,0.4496857129895225
262,pont,-0.7786314,-0.68342066,0.43619687658837025,0.4455455519464629
263,CG2124,-0.78121394,-2.3494518,0.4346766662609768,0.44404974801323505
264,CG11808,-0.78140247,-2.3899968,0.4345658219419938,0.443993501519426
265,mei-41,-0.78423005,-1.2758126,0.43290511715904856,0.4423535534046562
266,asRNA:CR45485,-0.7855025,-1.3794516,0.4321589998234472,0.44164785305531795
267,Or43b,-0.78786826,-1.7535205,0.43077375583651867,0.44028872771322103
268,Art8,-0.78825474,-1.756957,0.430547725941114,0.44011422434694664
269,HP4,-0.78894275,-1.9413345,0.4301454528809062,0.4397594938316163
270,CG34149,-0.79086554,-2.3552742,0.42902245023290486,0.4386677391320259
271,Slimp,-0.79097867,-2.4757922,0.4289564443791317,0.43865660295689446
272,CR18217,-0.79172325,-2.6817594,0.4285220532519972,0.43826869979859234
273,Sirt6,-0.79172325,-2.6817594,0.4285220532519972,0.43826869979859234
274,Nup107,-0.79180807,-1.1450331,0.42847258189757875,0.43826869979859234
275,CG15812,-0.7926941,-1.2012544,0.42795607969681326,0.43785864999446417
276,defl,-0.7987263,-1.915767,0.4244491159001508,0.4343263709757393
277,l(1)G0020,-0.79967827,-0.70236015,0.4238972119611246,0.43381739873969277
278,CG5235,-0.7998762,-1.0552818,0.42378251239104403,0.4337557891101234
279,CG32633,-0.8000176,-2.3337698,0.42370059524376935,0.43372772187076014
280,NELF-B,-0.8014974,-2.7221868,0.4228437518562159,0.4329062800390562
281,Sry-delta,-0.8015728,-1.1918496,0.4228001182360095,0.4329062800390562
282,mrn,-0.80942416,-2.1483712,0.4182712175349028,0.42833512871336743
283,CstF50,-0.8181615,-1.9481517,0.41326498565656533,0.4232629032094458
284,Ski6,-0.8195564,-1.1223896,0.41246901452356555,0.4225020446065712
285,CG9691,-0.8197638,-2.3935657,0.41235077212182303,0.4224352935149427
286,CG14100,-0.81982034,-2.3726032,0.412318527682041,0.4224352935149427
287,CG12975,-0.81989574,-2.388701,0.4122755374210807,0.4224352935149427
288,PIG-A,-0.8208477,-2.7425256,0.41173301398535556,0.42196536934193213
289,Nckx30C,-0.82115877,-2.842709,0.41155584569486237,0.4218381166626413
290,CG6153,-0.82413715,-1.4426029,0.4098616169016951,0.42015566833083345
291,CG16734,-0.8259657,-1.6558226,0.40882354654138686,0.41914551164793223
292,ZIPIC,-0.8277377,-1.9460447,0.4078190761236996,0.4181695473935229
293,snoRNA:nop5-x16-a,-0.82954735,-2.3943694,0.4067947535262859,0.4171729729823102
294,AgmNAT,-0.8298113,-2.4545875,0.40664550150360934,0.4170736528952612
295,CG2678,-0.830537,-2.75673,0.406235226967805,0.416706556442423
296,CG3756,-0.83537227,-0.9557996,0.40350815298912035,0.41396254055689724
297,CG30466,-0.83650327,-1.8006803,0.40287182672588784,0.4133630100440043
298,CG10189,-0.83759665,-1.9798361,0.4022572833408373,0.4127856779409134
299,geko,-0.83858633,-2.2137766,0.401701500660013,0.41226850338530535
300,CG32808,-0.8393121,-2.4236534,0.40129421971669044,0.4119036232557569
301,CG6583,-0.8456459,-1.7044325,0.39775030195587036,0.4083713433006672
302,CG9263,-0.8464565,-1.8347057,0.3972981304088744,0.4079597238968174
303,MFS9,-0.8479457,-2.258746,0.3964682050051108,0.40716005724331317
304,CG14937,-0.84822845,-2.2013512,0.396310742527223,0.40705087105099597
305,Ada1-2,-0.8489637,-2.4291883,0.3959015168210622,0.4066830372197773
306,Mid1,-0.8501136,-2.851482,0.3952619578809876,0.4060784720246264
307,mRF1,-0.85865295,-2.4424388,0.39053201319897335,0.40127088730320537
308,shd,-0.8598594,-2.7673135,0.3898665486747269,0.4006388458233895
309,CG9503,-0.8605192,-3.3136303,0.38950291459015274,0.4003168513976014
310,CG15436,-0.8606134,-3.3667774,0.38945098371139897,0.4003151723310118
311,CG30154,-0.86121666,-1.3870804,0.3891187258388541,0.4000253085703229
312,Atac2,-0.864327,-1.7079602,0.38740826075465207,0.3983183499995189
313,SAK,-0.8647983,-1.7071304,0.38714949988105907,0.3981037299164534
314,CG5188,-0.8650245,-1.7308016,0.38702533211216816,0.3980274736116742
315,CG17361,-0.86543924,-1.0074909,0.38679775430152086,0.3978448341284317
316,CG44102,-0.8666645,-1.9036623,0.38612584244002757,0.39720506397572436
317,MED23,-0.86677766,-2.0295467,0.38606385575526125,0.3971926354648558
318,mldr,-0.8675128,-2.2116728,0.3856610904318102,0.3968295563990662
319,asRNA:CR44976,-0.86760706,-2.235112,0.38560947242224286,0.39682774644538804
320,Yp1,-0.86854017,-1.2599226,0.3850986818847253,0.39635334399593025
321,CG45081,-0.8692942,-2.8122077,0.38468622414633824,0.39598003853863245
322,Nup75,-0.8702085,-1.2762543,0.38418648166083635,0.39551677758874615
323,cv-2,-0.87270623,-1.1425515,0.3828232321388876,0.39416430848556355
324,Pgant35A,-0.87486464,-1.74967,0.38164756957397694,0.3930046585896342
325,noi,-0.8749871,-1.8653321,0.3815808954204729,0.39298684609880224
326,CG11882,-0.8754584,-1.8668945,0.3813245229856639,0.39277363510326113
327,Mdr50,-0.87895525,-2.7136679,0.37942554388840466,0.39086822467095683
328,ppk28,-0.87904006,-2.841446,0.379379549389096,0.39086822467095683
329,Gbp2,-0.88014287,-3.489536,0.3787819330166333,0.3903062409217225
330,CG11885,-0.88067067,-1.3497028,0.37849609955610475,0.39006221110540434
331,rgr,-0.88274425,-0.692889,0.3773744685510676,0.38895666863480277
332,Cpsf73,-0.88344175,-1.6239235,0.37699765362756565,0.3886186148454598
333,stet,-0.88514775,-1.8734607,0.3760769629764036,0.3877699894195098
334,CG6683,-0.88707995,-2.2644835,0.37503586960151913,0.38679674564707667
335,Asciz,-0.8877963,-2.4964356,0.3746503562511898,0.3864492205032685
336,CG8861,-0.8887294,-2.8547258,0.3741485419662425,0.3859816261191606
337,Ir93a,-0.8895494,-3.3397748,0.3737078970509583,0.3855770226378762
338,Oatp33Ea,-0.8904919,-4.0082293,0.3732018055564019,0.385104780296046
339,Hat1,-0.8937908,-1.7334516,0.3714338296258116,0.38333011540350553
340,CG10140,-0.8941867,-1.832966,0.3712220222288095,0.3831612080040325
341,CG10347,-0.8955062,-2.0235593,0.37051653900143044,0.38248263734272175
342,snoRNA:lola-d,-0.89741015,-2.4942737,0.3695000958594118,0.38148284640615626
343,CG12541,-0.89747614,-2.460924,0.36946490368558826,0.38148284640615626
344,Elk,-0.89788145,-2.958435,0.36924876890611447,0.3813222981346523
345,CG33919,-0.89841866,-2.8678865,0.3689623858752257,0.3810759965197147
346,Xpd,-0.89982307,-1.3574916,0.36821442340780064,0.38035283528912206
347,CG12299,-0.90174586,-1.5306438,0.3671918994382337,0.37934583691963947
348,Orc4,-0.9040079,-1.0166696,0.36599119796549495,0.3781544780744352
349,CG31897,-0.9053369,-2.128291,0.3652869296185366,0.37747580795039376
350,CG8950,-0.9054783,-2.0737674,0.3652120572871802,0.37744744370194355
351,l(2)37Cd,-0.9071749,-2.5216439,0.3643143369660403,0.37656854648217075
352,CG13258,-0.90890914,-3.3596745,0.36339809427445313,0.37567027306538153
353,Gpo2,-0.9089751,-3.672053,0.3633632657076906,0.37567027306538153
354,Awh,-0.9095501,-3.4868474,0.36305984803534086,0.3754181279087018
355,CG2121,-0.9098517,-4.2885985,0.36290074154237995,0.37530236511639836
356,asRNA:CR45272,-0.9098988,-4.341347,0.36287588509636515,0.37530236511639836
